"Uniprot_ID","Gene_names","Protein_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q8R143","Pttg1ip","Pituitary tumor-transforming gene 1 protein-interacting protein",0.848657806778182,21,18,24,179804.68219768,180502.529620208,174053.864040685,176196.188186224,171376.834634214,173033.658052696,193717.655438204,189861.105353287,212692.10935487,229656.610137723,206423.437226709,203106.837585793,199942.354047515,205020.883786468,210247.410880083,210865.818930496,220750.202537874,211704.867993422,235983.432565549,235599.273311722,232319.933537963,220136.348714847,249475.585364713,220806.812935423
"Q8R149-2","Bud13","BUD13 homolog",0.693965442258616,9,15,24,42693.4131428499,42601.7005656688,42705.2995569678,42498.2630505429,45145.5980216984,43480.0576760606,41384.3669465934,39061.3288701744,34787.0384487074,37353.2667626519,30621.9075612372,31777.6948116695,32880.4717892172,35178.7117277697,30885.4635002778,29353.8491146928,45942.5031801906,41201.4727998987,44283.8195390709,43227.8667657022,42662.8688354863,41534.2087193235,41220.7546406171,39557.8561889778
"Q8R151","Znfx1","NFX1-type zinc finger-containing protein 1",0.529762316490048,3,6,24,332516.953385142,326318.731216969,311081.102314389,304281.796473697,316347.260667027,317542.123670406,329980.784613474,306819.287715374,319315.596446804,333659.541091357,308516.696988855,312864.721665292,317013.323848946,306002.514182582,321520.333711233,322075.177836155,307140.441775068,308005.178675661,295873.031589342,320295.553660167,314805.141930179,321131.167864365,303087.789477297,316588.34067126
"Q8R164","Bphl","Valacyclovir hydrolase",0.608231620834774,24,6,24,488067.339549942,478028.947650822,513079.042956281,509325.005269619,528612.298021583,506476.720044514,503836.960033754,512410.400292572,521383.239249346,525515.483133653,534868.59157086,533971.834648281,533116.207552284,537660.202212564,556115.088387159,559803.624672528,544037.97721598,536441.274135663,557643.758338011,538604.463410325,563444.569869427,564848.519550999,571054.276413982,570501.838345248
"Q8R1B4","Eif3c","Eukaryotic translation initiation factor 3 subunit C",0.0652511783309098,6,9,24,1015875.52975078,1033470.78565578,977048.595702708,985695.201708904,977691.774458387,997178.636661129,989924.141433421,1020188.82471795,1002063.14168351,1041367.80062258,1000339.88956775,993220.403742678,986427.453693324,1006860.61340731,984328.083441097,1022680.29176002,1007585.31441044,1009794.42482499,1014604.6306472,1018357.19896253,1002414.93194773,1031166.76617237,1020219.40584985,997973.568827606
"Q8R1F5","Hyi","Putative hydroxypyruvate isomerase;Hydroxypyruvate isomerase",0.746183388300838,18,15,24,116230.463416816,114085.318968965,117935.507813638,108372.206638989,114458.483375476,121279.502079589,112394.184049502,116296.033831323,125277.803408314,134895.868241263,123758.243799942,126856.088611075,129811.850526993,137137.738286182,128417.672681312,125838.292169091,121626.321115234,124826.011205647,116708.704742873,123859.871626821,119009.630811263,116320.404672097,119706.083761632,124762.59249406
"Q8R1G2","Cmbl","Carboxymethylenebutenolidase homolog",0.788323623664281,18,9,24,10750.6182483129,10413.4582546755,10809.6782727484,11702.8729830946,10573.0598870772,10995.8780562835,11375.0585013348,11508.508218972,7647.60710869971,11851.8642741598,9826.26649554322,10161.6420936183,10481.6356635857,10659.5088001594,7399.7035696539,10160.1880942228,8591.11133532438,7467.19909894338,9167.92450447422,7953.54161857841,8797.70048217377,8410.97292620085,8323.31232517597,8838.38938491705
"Q8R1H0","Hopx","Homeodomain-only protein",0.382364400550135,15,12,24,51344.2017094388,60985.6324876297,62318.7064956991,57929.5823571068,61043.3478264653,59157.6442495493,61129.1790736472,59046.8917276878,62008.7226637679,66419.3245653602,67518.7795674244,67690.5534803766,67854.4489693398,72560.4873275008,66406.8583463546,65437.2917197858,59785.2607449731,62518.5761689225,66556.8001667833,67265.2455674889,63967.0282918893,63077.2089195234,63478.295373958,68695.6249142417
"Q8R1K1","Ubac2","Ubiquitin-associated domain-containing protein 2",0.321553639404509,6,9,24,10977.3348858549,12600.9722085744,10848.6923295636,11006.9589056098,9820.74365263797,11577.2285222843,11846.1806454192,12420.1782277207,12207.4755386261,14850.3304381821,10842.224182596,11841.4804392839,12794.9057293913,10710.6456347128,14029.0239515506,14696.7524247481,12859.4545897739,13805.4923662306,13780.6344370385,13504.8846652436,11770.0669957612,13352.9407469073,12512.6313123936,12215.3019641994
"Q8R1K4","Phykpl","5-phosphohydroxy-L-lysine phospho-lyase",0.543345965630819,18,9,24,15842.6724173015,19919.5295875581,18429.0376606685,15440.7108123684,16067.6428449132,20243.9603954179,14965.6962630673,18747.8696251019,15985.2180467435,17980.0180511463,15427.0455847123,16756.6781765038,18025.3270651952,17978.632754455,15713.8088882671,15394.9857506666,15722.5061949768,15756.8341342397,15512.8532730171,15630.2700426265,17945.9301588833,18455.0957395428,17319.0600962515,17181.9421351847
"Q8R1L4","Kdelr3","ER lumen protein-retaining receptor 3",0.290793948503997,24,18,24,93876.2791129323,85281.1527051237,69656.6472526201,63037.5515385002,73359.4051902316,75934.1395912752,93563.3295261234,87438.4521582921,91648.7303223832,118034.092823338,92488.8117825112,94239.6770101561,95910.238666822,92236.1169817665,85494.2313289622,97822.9659498324,88621.0597887456,86595.3218540095,87897.8802240581,88384.6761010863,77355.6507193879,77001.6565076773,93795.2072493203,89790.910047064
"Q8R1N0","Znf830","Zinc finger protein 830",0.674477364405678,21,12,24,61576.6126943229,68324.423902481,57998.3647775618,55236.7321198395,59199.3337136752,63344.9397825223,64587.52494174,64521.0270586731,62785.7448291047,65062.3328356024,61569.5495809809,63288.4221302743,64928.4584552903,68302.3497558054,63878.9625150781,63269.8399237477,61919.3893778701,66660.9492829292,62815.5991902043,72126.408863278,66421.7430095806,62555.3344362975,67650.7168584276,64537.9557522122
"Q8R1S0","Coq6","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",0.72799513167122,6,12,24,25976.1203353812,28262.0187066188,26234.1357789362,25539.6572881651,29537.2938805736,27477.9340895144,28882.681652877,28676.8250220624,30652.0154564952,31159.9475520739,30808.7261689172,28927.9586517234,27133.4526842064,26425.02463582,30029.1543742798,30141.6149009929,34055.9226782446,31215.9206721618,36109.0616017761,32606.4494972984,29248.4874510747,29583.7603697118,35042.9115934182,26924.749771336
"Q8R1T1","Chmp7","Charged multivesicular body protein 7",0.937138176473655,12,15,24,91721.8979433093,93462.2368572905,91506.8118796806,92867.3420402464,92851.9234229612,89986.8264521589,88481.0469709924,87798.6686226416,92408.5223385587,95459.6845230704,97621.2655452587,95451.0734171743,93380.4173212436,94706.828620116,95620.977871137,98053.8518177288,87862.6830427875,93595.7568139525,85401.5489878932,95711.3805844391,90199.2238614102,93545.821318153,89429.3259222122,94304.6896374085
"Q8R1U1","Cog4","Conserved oligomeric Golgi complex subunit 4",0.851524269168684,21,15,24,318321.86854779,324241.807568681,315287.068843549,309563.982057871,307831.653196557,316242.45779976,334526.659179371,332001.839979992,331637.598653489,356566.206417766,331814.480838478,334363.158041875,336794.939965455,337859.685072528,336123.41805086,345778.486485435,356727.724250803,368507.894593781,338216.037920675,342737.051346224,347797.345879509,355643.400127422,346992.827946716,338218.461748404
"Q8R1V4","Tmed4","Transmembrane emp24 domain-containing protein 4",0.138875907672339,24,9,24,274707.26740644,273393.398085153,254236.342327062,263192.700057469,261262.568616586,249053.283723484,300371.91813792,272064.671989328,288494.617699318,309994.622113996,281623.4839074,291520.767215142,300964.110847773,305167.817314908,306372.434499281,314866.110006577,294232.882617485,294746.214159035,286907.323769521,275443.90574646,283523.008118426,282729.211853562,293395.250929322,306262.927484973
"Q8R238","Sdsl","Serine dehydratase-like",0.744104359525669,15,18,24,70683.0619009813,69170.6694184037,72914.9969721946,71155.4642307879,81009.1308278139,76332.252015808,73067.8086316007,78163.4971131225,75591.9054136944,85596.5460483262,82283.0090401512,81945.4128255333,81623.3004877751,85139.1806159141,80823.6235006244,87330.1097791329,85919.5265281619,85526.6730502157,84665.9736191432,84814.7424500041,85130.5988250007,78618.8792721281,83344.054743602,77856.7829408552
"Q8R2G6","Ccdc80","Coiled-coil domain-containing protein 80",0.21509795808387,24,9,24,48048.2854797776,53852.6508371985,45372.9038447387,49630.4725731356,48695.3268755506,46907.5014588041,57361.5829764114,53902.9141843729,45464.6739546779,46170.7294554917,43241.6098936286,45210.1672705474,47088.4366089881,44093.9853899595,50026.9148669086,50386.0425986829,49307.913337423,53718.8755149556,49584.8234780537,49958.2568064034,47781.7918164858,51441.774918924,49564.8106665559,48761.3071348851
"Q8R2K3","Ssbp1","Single-stranded DNA-binding protein",0.22625573522512,24,9,24,252555.883968472,247930.470465251,239458.685267596,247469.065831084,247779.341279628,238823.553031912,252365.789243747,249556.508831489,255245.527398999,260312.488691076,255416.472026373,257623.027930968,259728.379975949,246586.548338177,272247.805578111,273837.468637356,265710.650456532,233683.887164079,238194.733636289,248862.86897913,250437.788545618,280617.761692327,253696.125707866,257601.241998312
"Q8R2Q8","Bst2","Bone marrow stromal antigen 2",0.187444186016813,3,6,24,300889.933675775,326507.237006241,281099.903491091,343629.656148757,300344.538764002,320337.844135792,351080.292604238,361549.447760501,366199.878485256,396764.191947317,354643.923184703,349009.740455942,343633.9699599,346093.36919455,351489.502180188,353508.130843757,377544.143414157,336436.661841989,339714.887945765,320957.557804873,344940.770985239,331410.145433623,366203.269903149,327925.273375622
"Q8R2R3","Aagab","Alpha- and gamma-adaptin-binding protein p34",0.0561956498652127,6,9,24,43034.1670976707,44651.8331106359,45624.7422754106,41831.3843680463,39550.6422829772,39774.7800806768,44211.1849201722,40378.1719992419,40121.4615506329,47574.2086788843,38645.1700969808,39457.0249910796,40231.6440967902,40260.8559272276,45132.8097247051,42540.2455880293,43664.582758073,47208.0205345682,46935.6804578627,46235.7439201924,44551.6941016861,42350.4065884887,42606.8999351704,42372.17047214
"Q8R2R9","Ap3m2","AP-3 complex subunit mu-2",0.109798661324403,12,18,24,19914.3695878463,21068.214184595,20185.7709719505,26726.0500874575,21439.7025600024,22442.4071614061,25060.3679122405,25710.9835785214,23151.0515277306,23126.4436489187,22178.2908728841,24128.7865082921,25989.8225084128,23508.8709572948,24067.6550435207,24211.5706016118,23337.6338970533,24335.7182284908,24785.6973388071,25355.710055653,27097.2289167636,24358.7559436255,25827.1273091801,25845.8205672975
"Q8R2S9","Actr8","Actin-related protein 8",0.870158407393465,15,9,24,39559.5609106727,37135.2640595888,39417.1378761036,37695.7487561467,38487.9456601859,37393.1339040624,36344.6750153357,36125.1902888334,34401.0340260964,37745.5854075192,35730.8163770332,36778.0537046416,37777.2594100887,34697.6179874487,36646.6909017394,35758.918423114,48921.8842893385,41750.2852043742,43006.6119765146,45882.1049816646,48316.397523994,51350.9590699366,50565.7492978456,47636.1453262955
"Q8R2U0-2","Seh1l","Nucleoporin SEH1",0.456147370202348,15,9,24,302146.074312078,306467.268955382,300494.442911545,282655.485519784,323195.953994013,307101.539236668,309437.70978694,307970.687703969,304446.730647754,308066.436030908,302063.229579611,309196.61299647,316002.823223473,307612.386146432,298980.116463351,288063.039470513,299827.503292339,313533.105243151,302587.375132055,308473.782124576,293021.410514993,301501.728156576,295798.480355624,284846.395534525
"Q8R2U4","Ntmt1","N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed",0.322312199371636,21,12,24,87100.3574403154,76231.3034678607,84301.1020019406,78604.8559070529,83136.0105911966,83009.8553897542,94496.3938337218,79392.1412721483,89186.3088226084,87157.5448708665,82380.9957041814,85378.1200181453,88237.7809903973,83423.9819322481,87759.855430784,88715.1263096925,90370.6795852796,88074.6214071912,87550.652149413,90599.0916409234,88789.7389909529,89804.0360741912,92498.6064055185,86271.9955544958
"Q9D375","Abhd6","Monoacylglycerol lipase ABHD6",0.841356801301491,6,12,24,69358.1658162404,75182.9452393199,70179.3750560896,71196.2946405165,69246.036229049,66380.8307902968,77230.899480843,76059.4346737508,63052.5157743818,60897.6323450037,63790.4970375029,65420.5671325096,66975.8739347692,58364.2839696106,69684.8291208743,66252.6591894907,70440.1539488199,79005.9099134906,71265.3053148545,71366.4062877052,77572.128844152,65509.4666940691,69632.2488503193,72057.0434441505
"Q8R2Y3","Dolk","Dolichol kinase",0.148243187328072,24,9,24,13866.3949607031,13597.3424977662,13957.7761099952,15382.2032319292,15455.4585168734,15546.6563947932,15549.2631863837,15695.6032003256,15280.9940741715,17184.4949874629,13491.4346922064,15270.9443392703,16968.8366368122,15681.0287528061,15301.5293374725,17258.9897687984,16528.4414679728,14218.5013733002,15691.0191793341,17968.9967827095,16722.6282629585,16936.5504386477,15919.4276476164,16540.7476186791
"Q8R307","Vps18","Vacuolar protein sorting-associated protein 18 homolog",0.80967097254982,21,12,24,251604.306743932,264265.293199336,246449.050605578,257094.178837279,263357.875930583,255647.720628048,262675.550186047,264928.503659232,262066.06498609,273816.614069831,251763.516370659,258293.922333655,264524.810715006,275472.776486917,274421.149208019,268980.447605316,275220.33491607,275648.955760889,278091.28210324,277211.815477285,276436.476711655,259979.329166128,274775.823333398,266908.382812367
"Q8R317","Ubqln1","Ubiquilin-1",0.07010502045741,15,6,24,557796.842607023,555625.322596336,561415.441636449,556455.987265385,564250.80938978,564258.369145704,543126.406519202,557414.293228961,546709.171992015,556135.436213999,569348.501952985,564383.83974191,559646.882152504,554990.146833685,536999.844943021,532790.503862163,503595.839530817,532609.32532512,530357.977374042,538635.102876855,537305.491174565,536778.415467802,519124.454263688,523299.493786942
"Q8R322","Gle1","Nucleoporin GLE1",0.262774197462099,21,15,24,53180.1739555379,51014.6641825586,51259.0659726401,49753.1994763033,50637.8191711003,50338.0095685803,53479.8994157584,51424.2875477377,49274.7997137799,50928.3860236975,48996.3009641712,50310.5704396534,51564.56084257,50306.4553152303,50643.9756875062,51681.5720195993,51797.8555272597,51646.3672380001,57110.2650236401,48695.1352963264,55295.2317578535,48036.4446039439,54889.2485150128,51079.6835638132
"Q8R326","Pspc1","Paraspeckle component 1",0.621320567596989,12,12,24,1078772.18251221,1076624.97241127,1104384.83742237,1074570.26790722,1042784.30962516,1081783.44428364,981544.357889037,1042815.91856659,1017416.2204435,962978.521762656,1002862.24838475,1007276.67604899,1011488.63564221,1028957.72153489,977409.022528425,958732.152912861,924181.087594596,932825.335574886,943046.621668503,970047.963135278,974345.775226981,962021.856531486,957553.69753377,922356.456699001
"Q8R344","Ccdc12","Coiled-coil domain-containing protein 12",0.72799513167122,9,12,24,145256.281711215,136510.389754933,142384.283556777,132502.986609559,139735.869602322,141875.802333655,132761.559270845,133282.069416983,129722.013565147,133479.021381216,136338.626358132,135459.281971481,134620.268784088,140178.842534807,128036.673116991,133071.610083284,128856.362415273,131839.131423641,131375.283261952,127979.520301958,127715.630310163,121923.272682538,125563.556357112,120837.812930455
"Q8R373","Clmp","CXADR-like membrane protein",0.60702962796511,24,9,24,70625.9429847263,75001.109123176,68702.43903426,68384.4980964426,69553.7686637668,69786.7361497188,70313.4445055545,77311.4863557239,74685.3906870898,77924.2409626785,73956.8734188615,75912.039507267,77777.5317496923,76601.3104418857,83059.7427127385,80224.8336806442,76667.5500418876,83811.7028456295,80504.0224935763,82305.195548142,79386.5446450406,72434.7536245446,79915.3371465197,81264.7112340756
"Q8R3B1","Plcd1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1;Phosphoinositide phospholipase C",0.266734209008604,18,9,24,886699.751065145,903084.140822679,950190.53127324,921249.860046359,970189.423136429,979061.610466045,953957.168916589,965573.025736859,961823.983801066,973525.687773058,989814.170623148,996089.73700689,1002077.47404628,1028224.72458831,982075.903882384,979775.224010368,1003942.33161244,1016524.48617598,1020086.29321727,1035855.62297569,1029630.71371595,1021346.80011114,1016214.83981751,1024259.87497402
"Q8R3C0","Mcmbp","Mini-chromosome maintenance complex-binding protein",0.33144362460298,15,18,24,142012.091107252,141780.782530933,139134.149868357,142838.710748065,144366.313703225,142134.657518892,143457.04684683,139743.789913675,141905.898364711,136446.478406017,135099.162940452,139153.937390635,143022.739292661,142980.584858441,137199.923051515,135995.250741279,125602.974705607,132597.46490069,129363.253923566,135427.462015325,133317.283768546,135758.678814818,129266.588487906,131585.874033099
"Q8R3C6","Rbm19","Probable RNA-binding protein 19",0.865449989705832,6,12,24,219089.923222102,213571.185556715,200993.896496239,195641.533542173,190360.118993012,193386.017698207,181287.880730587,181807.745174816,162290.499987477,157065.908653471,161686.984669469,162481.140314579,163238.871948743,156277.997073672,165775.583095824,167146.826220991,175287.575408938,180099.904932257,177483.47763524,175491.788272137,164160.955009628,163474.869025144,169536.444236861,160558.427339027
"Q8R3E3-2","Wipi1","WD repeat domain phosphoinositide-interacting protein 1",0.917467899219656,6,9,24,26452.7086814538,28156.7909573739,22264.1128792996,30225.1570858645,25327.8422629876,26197.7755005295,28346.1257190668,24909.588430504,28005.3292948388,28993.4950852012,25422.3649373978,26092.2985379974,26731.5055814654,26613.6189021691,26897.0061583708,26048.3457937839,26675.2705704528,27192.4559963725,26535.6792098027,26738.5035906034,26138.3609717657,29788.1831499373,25428.8285757969,26351.0025078043
"Q8R3F5","Mcat","Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",0.933958193809814,21,12,24,109575.322132086,108973.194626933,111332.558632104,116135.333896077,114233.198143323,111484.84496733,117032.843363034,113959.75755,102174.240470651,114167.024951077,104966.128630982,105817.37311666,106629.575207243,103589.989941655,110639.012866671,111594.312372971,109003.180409581,111938.001704971,105823.368035196,114061.095768459,108541.759171746,112068.559036436,111135.256438209,109490.142527878
"Q8R3F9","Tut1","Speckle targeted PIP5K1A-regulated poly(A) polymerase",0.690219634178275,3,6,24,122560.717464016,125008.794295601,123907.834717333,120381.012254186,120656.725848668,122240.549994688,127323.772833177,120419.859161303,131355.849384957,127852.803552301,125430.75233991,130194.611764139,134739.976402267,129254.419582653,131726.054886918,125722.709940875,160631.837168891,168770.75969264,154672.662267492,174745.897190835,146504.374241071,158697.729788032,154019.42472575,159970.212288844
"Q8R3G9","Tspan8","Tetraspanin-8",0.466476212404194,21,15,24,90621.4962531222,90521.7668991772,88572.1145403765,84721.46242245,91870.4747205947,84766.7684968058,106806.003683105,104723.657241987,104129.49514523,102382.155074652,97165.8080904437,102149.549697043,106904.711604002,107438.64820645,113467.539291797,119113.454681376,134699.055321009,134804.677474613,137769.468531635,137080.796545508,140921.593961631,132603.608337208,150059.192732447,149843.176124722
"Q8R3H9","Ttc4","Tetratricopeptide repeat protein 4",0.161769554078903,6,18,24,127223.255082703,121510.924157782,131513.816142314,130838.621642183,116940.307896923,119671.254312446,115273.651982187,112875.430718204,114763.636778623,117529.211698653,111519.271716405,112133.610637145,112719.772855105,112828.617085097,103123.28016195,111735.884576715,112561.719034518,108646.5694755,113803.662491774,113747.285481177,115883.54264636,105818.095188182,108554.398481951,108485.772444238
"Q8R3I2-2","Mboat2","Lysophospholipid acyltransferase 2",0.831523019398088,24,9,24,15994.5298560918,17876.7500242522,14204.6269270933,19610.4810673888,17038.1431805812,17621.3229408076,19848.8645842233,22958.0687262536,18080.9501033079,19938.7299859683,17820.1930312961,18659.027139796,19459.3880561232,16731.3725453203,18727.063335624,19080.8382487052,12498.597437477,14982.0258643908,14636.6196567854,18760.8414618272,12886.9625180956,16836.8578456001,13378.6520088394,18770.6795668455
"Q8R3L2","Tcf25","Transcription factor 25",0.82636944454159,6,12,24,101330.006180737,98630.1090256807,94060.097663737,91779.5738998604,98201.5191288635,90314.1079736515,92912.2192604501,90460.5478580511,87774.3574802945,97157.1564431221,88337.8540587284,90329.9035083019,92230.5874536427,89277.1744807168,91096.3596459777,92930.8197883456,89939.5425720907,95950.6700778756,88876.8136332045,96057.4552815105,91194.4067923333,96305.9109127901,92131.8797964551,92467.6249432718
"Q8R3N1","Nop14","Nucleolar protein 14",0.798834307740766,6,9,24,73904.8557008448,72054.7718356555,66448.3604244516,67930.177032228,65567.3645665199,67858.9464154577,69474.8685439087,64138.364271467,64296.6382135278,71263.9492587705,60453.145208734,61932.4981931481,63344.0005369126,59801.1890788158,68707.5208101557,69249.7583613385,59097.215818749,64648.7841054021,56413.4462012053,62761.1849793335,60540.0056980494,61600.3206426872,55912.0622898397,61081.8328918809
"Q8R3P6","Vwa9","von Willebrand factor A domain-containing protein 9",0.770442279894256,12,18,24,38537.5194264704,36128.0663150432,36536.2807976037,38188.9340641729,39755.2286924976,40363.25115149,33763.7035418751,37830.8751868152,34473.5727000102,31744.5666454546,35758.2831411823,36098.6637736096,36423.432821636,35960.4264346396,36381.2764075615,35267.0093396402,33795.3111920092,33793.5211985511,32243.3309463998,35921.9233412749,34192.9018735922,32600.0842829244,33569.6606206404,33991.2272924082
"Q8R3Q2","Ppp6r2","Serine/threonine-protein phosphatase 6 regulatory subunit 2",0.551359668535754,15,12,24,48180.9233659869,49973.8658524762,50305.6711116076,56493.505493719,55378.7399518159,47866.0859970753,50075.9944750071,50925.2938297622,52371.4716446591,55308.9832313189,54095.546384255,53176.872528059,52300.3337203251,57501.5947854165,57321.1516305603,58785.674761883,53264.5726552367,54353.5076729939,56638.6775111779,57893.3418284197,58540.1004102608,55641.0685250076,55422.5602863355,55978.3303848975
"Q8R3Q6","Ccdc58","Coiled-coil domain-containing protein 58",0.866747564881038,9,15,24,296778.139440934,268884.961022336,286113.240307269,265219.96083578,292059.901332542,268818.197718274,270880.163547249,270912.269058554,272668.026378222,271268.310729161,284954.055903855,277807.630284695,270988.976037022,263407.479843729,266843.455399467,264384.086697183,259605.562100875,261398.188777442,269531.175394109,263759.564713577,273954.713210253,283405.873774522,272725.7977402,269149.508076963
"Q8R3R8","Gabarapl1","Gamma-aminobutyric acid receptor-associated protein-like 1",0.29661234096931,18,9,24,23606.2382092043,23559.8407129951,25181.9885848631,23394.2502417531,25940.815459043,29779.7073392399,25391.3930128667,23821.5740757417,23100.1945857153,25847.5009556721,24491.4230747658,24507.380819525,24522.6066610694,26207.3362516424,24729.4125491299,23041.5720546591,25922.5485249351,30464.9689053597,26914.0876088997,29195.2252474717,26209.0094208024,27630.7294798003,25793.9081733849,33059.6086883649
"Q9CQF7","Pfdn1","Prefoldin subunit 1",0.0879223053749244,9,12,24,428851.637928031,423218.081750457,438656.637583823,401750.63645085,427950.66198093,435486.998795379,400160.736909522,406973.820304637,411656.474098526,449264.533540205,430306.430794828,418580.129664282,407391.656254735,469409.084649253,402576.409907846,417195.601127897,395795.330799777,419323.300103234,415793.263425869,449779.453089523,417647.127874736,442960.348585282,397069.323153192,409210.057822034
"Q8R3V5-1","Sh3glb2","Endophilin-B2",0.84376535350698,18,9,24,460399.696927276,441414.881557652,463354.597282576,462929.279595676,475953.046549421,476291.596105069,459028.196083531,458247.485772538,470154.227484166,499249.490167058,478472.444231727,474107.097782033,469941.968289611,518077.130405495,473851.396990259,476805.069428282,489221.223805263,486939.731964869,486988.334126821,490589.109418396,491469.315468946,504796.562794399,488932.32530593,491437.792887054
"Q8R3Y8","Irf2bp1","Interferon regulatory factor 2-binding protein 1",0.293539832928451,15,6,24,60895.8168128845,63023.7838196358,59357.4832788339,58542.3023373906,63989.7123578805,62073.8994310431,56254.809124071,62341.1230905643,56849.6953443728,65399.9267129287,55903.2095692651,61062.3049579952,65984.7780321149,63421.7402786353,53889.5660215931,56195.9597074923,56755.4529515737,61356.2983649739,56394.4816579139,58153.9695122639,59181.17302775,62130.9216447941,59687.725340013,58451.098549362
"Q8R404","Qil1","Protein QIL1",0.35039788155641,12,18,24,218628.77857802,231626.97087599,221101.894807381,228726.595297323,227526.762153195,228511.6312846,231750.227672494,231489.482165944,235256.825643999,218984.244822477,246884.799976315,245106.767680709,243410.284975786,244148.493686827,239260.606937435,235343.891187729,232034.376477606,242435.083950758,248815.438488123,249272.518805747,247848.765260398,246113.078518541,237832.243983125,255236.805464154
"Q8R480","Nup85","Nuclear pore complex protein Nup85",0.887641015082904,15,9,24,305777.716011899,312812.130573827,306664.826746579,306650.094881123,304773.238383098,315568.66931956,301671.589279405,306598.746901822,322784.691723711,334385.793504767,319241.555621433,320045.884824007,320813.323404624,309974.754232916,312917.926777997,310350.079563348,297380.049836199,295405.563529917,294545.56952942,297560.36095151,312390.505431183,296905.819661026,297683.286607617,288244.6825495
"Q8R4H9","Slc30a5","Zinc transporter 5",0.830431766717764,15,18,24,22648.5184533903,20050.4365164475,21400.5822012782,23268.4839215641,21679.7841213017,19469.325028687,24697.5378492688,23894.5538780215,19574.8557046126,23412.8738338746,15670.9561615894,20561.2445614892,25227.2395004027,19970.2550453792,19341.1687295957,19977.7012290077,26330.5736829473,27503.3104635088,23616.7028184689,23936.250098923,27573.2207487511,23618.2641884593,25802.8906408683,24805.8167154193
"Q8R4K2","Irak4","Interleukin-1 receptor-associated kinase 4",0.859097403515674,15,9,24,256498.005954244,271778.61509266,263823.800995793,260222.553252912,268082.617039869,273057.168791183,266390.646053267,261407.547871637,267057.862934472,271785.079149461,266365.867243498,267649.286141351,268873.8409308,260891.903841392,262353.402047701,252781.230887798,249101.871229846,250263.0327297,250092.403598408,254058.49075345,255855.817989106,237000.693417364,244446.951601254,249354.920435877
"Q8R4N0","Clybl","Citrate lyase subunit beta-like protein, mitochondrial",0.865184202558261,21,6,24,420417.634739496,441146.834773874,442895.381347145,447290.027630427,450072.577460071,449346.831928561,448322.244861975,462087.494720267,466837.455602822,484809.179193193,499778.016164398,491746.666796661,484083.675897541,523875.845206563,495438.521490888,495266.531674067,472613.40313695,474583.718428339,488236.292457358,486687.03753358,487200.13981102,472504.720581369,488221.335330056,495921.731736732
"Q8R4U7","Luzp1","Leucine zipper protein 1",0.0529759782449498,3,18,24,354587.815646078,354023.407090534,342055.727051449,332477.365924237,336843.41209766,340725.284453063,342526.493318035,340908.808094053,344857.051740778,348475.892416431,337884.497211256,334997.753895285,332243.411287896,361977.750502247,328977.960149773,334815.775962012,335548.802852364,335342.906597324,342157.568770233,336902.769277822,332745.375047452,325630.699076649,330083.34811096,325291.391769663
"Q8R4V4","Cpz","Carboxypeptidase Z",0.0585660062724859,21,12,24,62030.2510954849,59775.2749367393,56697.634559228,60229.4539447509,54151.63339379,62571.2942292684,65823.4826392122,62929.6724500029,64685.467122787,64545.7327283263,60049.3188435309,63872.1372658176,67519.6218213583,59201.2914228457,75475.8598504261,77758.613816128,73881.2644228163,69668.9302114991,65964.9839897337,69342.2870845999,67668.7692865136,79625.6427233005,80605.245951868,76913.5481801115
"Q8R4X3","Rbm12","RNA-binding protein 12",0.742583351113576,6,18,24,252649.172310251,260322.040700191,252531.023495644,250406.667530817,243864.669626839,263521.793957354,254674.532979484,249385.7354042,246597.993033074,246387.643059123,244227.977468068,245011.061875425,245758.230055024,247202.305807397,242106.48456933,242094.43508303,231134.078426612,233247.420492469,235304.394930106,232986.092996145,236595.258253613,225775.190285016,233737.052201438,227718.159124673
"Q8R502","Lrrc8c","Volume-regulated anion channel subunit LRRC8C",0.0515315829206675,24,18,24,139110.316919594,144869.724180617,121687.856299757,132111.967359458,120419.16175183,120053.774950688,145429.505145284,137264.377387476,147252.466398884,142459.397371059,125673.26021373,129601.134294669,133348.85612284,120096.612538411,144609.285352014,138830.35290932,135269.402235633,142195.899133328,122392.969549502,139963.197483257,143584.766003103,124947.127720664,141905.660811574,143917.840837099
