"Phosphosite","Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q9CQU1_S118___2","Q9CQU1","Microfibrillar-associated protein 1","Mfap1",0.00190350770997836,15,12,24,91120.262358141,90942.5326382047,94157.9771114935,106625.637460716,98598.0408222608,92236.3172094724,99551.2033314778,100633.820189131,89060.4895629716,97081.7336167069,94359.6105513182,96982.873640037,99544.7702313792,95690.8338571329,98133.3516585207,97186.0495965378,93461.6139899448,91263.0117824871,105317.326173631,103959.940765717,112021.986574075,110438.467852951,101112.960559641,91311.4244003795
"Q9EPC1_S19___2","Q9EPC1","Alpha-parvin","Parva",0.00536532498254123,3,9,24,390651.27558149,390285.765651737,370997.832949328,351870.74423438,332170.618763038,368571.943379134,356536.58303579,355503.907046174,401164.346708807,297447.694036107,363737.894288403,359576.106367951,355639.314133807,339307.488724378,413926.478424561,387335.19721029,372561.000504043,340190.05785239,360827.600165777,338845.047742825,367861.706322861,359720.791274399,373149.345994258,373456.112026144
"A0A087WQS0_T1317___2","A0A087WQS0","","Tns1",0.0244532466765482,15,15,24,52517.5844654964,52434.0826636976,60286.3987654289,59461.0570085345,62678.6869163532,54914.1529122013,57166.6051373328,56841.6335683367,57019.9164362983,58095.149521753,59985.7259504249,58380.2910291632,56901.0572051869,62078.0393547639,57883.9597635294,59688.8819980283,58615.2842857451,54732.1632939614,62161.6874791595,65756.7504950118,69736.856827727,72162.1963847145,61665.1774773924,61112.1871806889
"E3WH30_T54___2","E3WH30","Swi5-dependent recombination DNA repair protein 1 homolog","Sfr1",0.0130198996200438,18,15,24,62269.9352576612,67211.4130485165,64272.0224110719,70975.2847583251,73821.0017451178,70509.5056815984,72307.2505234207,77423.9127677407,71979.7387612014,72062.9013046724,67473.2043733707,69316.1364629456,71157.5926640156,72769.9406383567,80983.638239455,82590.1496027317,66979.9218722841,68375.0395587151,67348.5371031322,78764.2940986269,66748.4518558931,83765.0612506901,68951.0511013531,78609.5819153901
"E9PUK6_T890___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.0212330586476265,24,12,24,476578.626514761,521225.199426386,492320.661922477,472115.50015727,497358.12096891,500144.914745799,507429.859331798,528535.865826707,489674.937731532,555212.182047738,438212.827743729,473399.16318527,511400.790574234,541012.738365819,503768.429404441,551402.125241673,515152.505139233,544178.404180571,534826.542030001,507384.8447189,492771.166880882,504234.887417429,519192.810686219,522990.39930123
"E9Q784_T263___2","E9Q784","","Zc3h13",0.0496783603633554,12,18,24,101976.184397065,97908.1539771387,110725.744494978,112610.100636454,113235.507553016,106855.613501911,108088.874046717,110903.468905475,106456.857529435,93151.4723244279,121717.414018392,117639.1821149,113697.010909921,97938.4590341418,118448.521890486,110386.17469862,103147.592494314,94474.5190135305,95411.7657416467,108426.251901263,104750.46115323,116673.601910033,109314.854569497,117057.361216615
"E9QP19_T1115___2","E9QP19","E3 ubiquitin-protein ligase TRIM33","Trim33",0.00751655842770035,21,9,24,9671.63665361636,10430.7967645618,11149.9251551162,11401.921141414,10879.2460275343,11300.3018564095,11611.8706563011,10583.1822482252,8163.35318266115,10183.2868235468,10819.3298066506,10888.7255976516,10955.7899630183,10770.9678396905,11743.31054965,15013.2746096843,11773.2300033628,10058.4487247424,11432.4739026743,11163.2706743098,11296.771355434,13468.4376507676,11675.1324879674,10561.4916887682
"Q9JIX8-4_T377___2","Q9JIX8-4","Apoptotic chromatin condensation inducer in the nucleus","Acin1",0.0144381555113215,15,12,24,25072.5594213157,22823.6033311602,25834.1547365099,28795.5668548476,31887.6123219572,28367.4305221294,28189.6680203774,31229.4449186363,26968.7746289441,28218.436485153,26250.2749117304,27366.8793824933,28490.2452432036,25396.4890239823,30993.5993256235,29540.0435535504,25412.6294032011,27416.0736052823,30821.8513250765,29065.1134913465,32886.4706275431,29237.8904496973,30630.8614159209,28160.6483112616
"Q8K019-2_T398___2","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.0310314018970321,21,12,24,99856.9890504817,102021.723571356,100415.478684938,106348.143704584,110027.506453794,109415.059569456,114498.298851533,107781.111171396,119966.058021831,116468.307828943,111744.312798692,115707.145092921,119627.936120821,117546.257475728,140004.480994775,131010.796143647,116569.204075325,111694.274327427,109803.895838323,125661.727070614,125681.566227456,150801.214262401,126572.56488551,131406.851645869
"G5E829_T1165___2","G5E829","Plasma membrane calcium-transporting ATPase 1","Atp2b1",0.012805750685944,24,15,24,26178.0022861718,28449.5805140729,21628.6994422954,26422.0132309185,25636.7327453775,25598.087821389,27189.3585600282,27557.4006871476,28878.1542901034,26599.5209393365,22622.8741428267,24320.1572917779,25924.8595853891,27569.7769206749,26526.0452811853,30018.2299266173,28986.9263989962,32676.8134030406,28600.3555969872,28368.6444636344,26149.5285968681,29074.4323295234,29761.6319492225,31419.1368479468
"G5E866_T142___2","G5E866","Splicing factor 3B subunit 1","Sf3b1",0.0123926619541394,21,9,24,131665.039143852,130342.859219539,144594.2315981,135632.594515886,148723.576862553,143931.896473271,149137.886692103,145493.394785148,148473.00868693,141382.796081172,148723.235129514,156029.014281282,162888.156940976,158652.649443668,172344.443576675,166363.00821835,159576.386373152,151348.066629897,156171.218824581,167296.829186056,157933.963297517,198444.850108006,171420.273235734,166901.580421716
"Q9Z0P4_T141___2","Q9Z0P4","Paralemmin-1","Palm",0.0048249227986165,18,9,24,164886.803761252,178296.654890078,170993.070033847,184030.411895217,193680.342691398,178159.557888569,178752.169177389,179789.005611093,162747.422284941,182353.123372109,176961.212340887,187131.712065808,196942.397847254,200699.019739722,189758.38459541,223640.169051981,185017.210462832,161162.763284418,196550.596114366,190843.952954636,195323.105968612,236714.151586746,212686.162543443,192617.298267597
"Q9Z0P4_T145___2","Q9Z0P4","Paralemmin-1","Palm",0.0048249227986165,18,9,24,183933.953723783,198892.864204841,190745.594633718,205288.964872628,216053.622104218,198739.93023465,199400.99791798,200557.60608956,181547.438341805,203417.921814279,197403.155978103,208748.516450127,219692.498523646,223883.072308602,211678.613052684,249474.303381777,206389.7549779,179779.725046252,219255.437217574,212889.582492295,217886.151680374,264058.546897207,237254.928148154,214867.778486697
"Q544H0_T41___2","Q544H0","Eukaryotic translation initiation factor 3 subunit G","Eif3g",0.0329289333961039,21,6,24,116940.343660334,127368.309748013,118209.709964403,129845.261244675,120645.315275647,123201.013552718,122986.357987021,128344.133150852,110509.571896272,119331.094210646,117414.26653166,119668.855163165,121881.32714755,130182.165402508,129716.368428489,121580.635550573,118555.968517629,107450.409310324,129055.154255318,118119.745447077,143015.903395675,111971.324158616,123437.047999828,117334.335687109
"Q5F258_T392___2","Q5F258","ARF GTPase-activating protein GIT1","Git1",0.0468425207495273,21,12,24,13712.9477495664,13769.2076655852,12451.6452827148,12934.6955381903,13574.6618520853,12745.071218616,16672.9554659121,14608.2440652855,16470.4333690247,13569.9712278425,14268.3568637744,14877.7363834428,15469.7999431383,14666.3912257923,15368.7805686618,14036.9875075746,14844.9670653197,13680.1395126118,14133.4558682155,14727.3361446506,12983.6157500965,13759.7509512209,15103.1706707725,14929.2303139379
"Q80U72_T674___2","Q80U72","Protein scribble homolog","Scrib",0.0316685392677379,24,12,24,61124.8560927931,59639.8843140444,57532.1933083075,58216.0895063749,59514.917357305,59853.4657685815,58902.0566272094,60719.1213393086,58492.1854778005,64906.8015316811,62080.3348705025,59624.9360190629,57371.4391136468,56323.2592539035,61890.9657131054,65977.0903201552,53625.1495849452,55625.7166217188,52654.5588510416,42503.0552834785,54284.9157325969,43583.4579633384,58438.1442671384,62686.5474927139
"Q80U72_T675___2","Q80U72","Protein scribble homolog","Scrib",0.0316685392677379,24,12,24,61124.8560927931,59639.8843140444,57532.1933083075,58216.0895063749,59514.917357305,59853.4657685815,58902.0566272094,60719.1213393086,58492.1854778005,64906.8015316811,62080.3348705025,59624.9360190629,57371.4391136468,56323.2592539035,61890.9657131054,65977.0903201552,53625.1495849452,55625.7166217188,52654.5588510416,42503.0552834785,54284.9157325969,43583.4579633384,58438.1442671384,62686.5474927139
"Q8BTI8_T841___2","Q8BTI8","Serine/arginine repetitive matrix protein 2","Srrm2",0.000942518004238586,18,9,24,37866.4669759548,36989.6797729529,39395.1782044886,42355.4393604321,41263.9159781752,41332.5173389918,38258.5379130309,40658.0080698263,38146.7328098103,42412.1344236125,42136.252576619,43163.2323705663,44174.0424259927,42924.826816012,41294.1784662765,43913.9788911052,37331.9406321242,41004.9838481561,40693.8806328572,44495.2158846329,45898.5892850971,48068.270019039,46238.5433593793,42107.3924786036
"Q8K2F8_T194___2","Q8K2F8","Protein LSM14 homolog A","Lsm14a",0.00845341824023441,24,6,24,42653.0139273683,41896.7064014914,44259.9574714133,43072.7491451328,45115.7945603316,46699.213511646,46365.5907473684,47999.7360041964,48915.3991933911,44241.0582136944,50797.4925328257,48273.5491210688,45915.8209102177,46176.2273354535,47656.2662504136,48538.9811872723,46845.6986531671,44383.6155876684,43360.8474881248,46984.0318929035,46080.4838888389,50354.8967566711,48766.615807089,49638.3856995911
"Q8K019-2_Y379___2","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.00536532498254123,18,9,24,65661.6231047613,79839.7517463524,74121.3592503067,85906.7587268812,81268.4410860888,77481.1371148519,80971.7960303748,73539.9679488289,69482.9071535388,95934.8951823975,78279.3005063284,79391.4376305927,80483.3077492973,99576.9462472716,73544.6835138923,85910.8587475839,73052.9292340845,78248.0953292345,72851.1787554485,79930.1799609423,83547.8640390262,88467.2065601697,71011.3439408369,82179.3155438374
"A1A596_S853___3","A1A596","Periodic tryptophan protein 2 homolog","Pwp2",0.00519765857683682,18,9,24,43111.5215605504,48244.457411157,45910.8148204854,47585.2354761849,50794.4689498463,50956.3515030525,46155.1621678431,48024.8668317762,45180.9463262562,50538.9964518725,48070.2197783509,48147.3909360648,48227.2172284633,52552.7323632052,50520.0055397412,50346.858506534,48731.9676147522,48581.4075187993,50920.580450934,50710.0937421205,50795.3221985958,59209.3986383773,52822.1483694978,54457.7680078128
"A1A596_S856___3","A1A596","Periodic tryptophan protein 2 homolog","Pwp2",0.00519765857683682,18,9,24,42419.1918360741,47469.6976555761,45173.5311286884,46821.0621931776,49978.7584525126,50138.0413270389,45413.9544917944,47253.6334904766,44455.3836230771,49727.3885980487,47298.2581121889,47374.1899750595,47452.734333696,51708.7858403159,49708.7026617682,49538.3362039955,47949.3789124601,47801.2366673734,50102.8447237397,49895.73822977,49979.5979989049,58258.5524338855,51973.8752837163,53583.228437979
"A1A596_S860___3","A1A596","Periodic tryptophan protein 2 homolog","Pwp2",0.00519765857683682,18,9,24,43111.5215605504,48244.457411157,45910.8148204854,47585.2354761849,50794.4689498463,50956.3515030525,46155.1621678431,48024.8668317762,45180.9463262562,50538.9964518725,48070.2197783509,48147.3909360648,48227.2172284633,52552.7323632052,50520.0055397412,50346.858506534,48731.9676147522,48581.4075187993,50920.580450934,50710.0937421205,50795.3221985958,59209.3986383773,52822.1483694978,54457.7680078128
"A2AR02_S257___3","A2AR02","Peptidyl-prolyl cis-trans isomerase G","Ppig",0.0368122842554062,12,15,24,173520.149620204,173693.943895338,167461.613779507,199368.546380631,183891.422537579,174132.372812593,167328.856508508,168285.535997907,168074.639806433,178850.967619164,177072.567011752,180393.102118922,183615.675495388,184830.631538414,185521.708423962,176648.987173792,173827.842261698,173045.539397654,186640.987639431,179012.582307751,175317.20198891,173335.444725824,179422.475289284,174367.650965914
"B9EIX2_S534___3","B9EIX2","Centrosomal protein of 170 kDa protein B","Cep170b",0.027506950595366,18,12,24,22096.6723786552,23865.7399358925,21955.8714495797,25376.8604439776,22008.0780659567,25553.5675095576,20368.3877450873,22679.0366346182,25585.0574297476,23543.9103554216,25274.8923704032,25315.5696179264,25350.1377349238,27080.6834110722,26893.4598428089,28181.8701059037,20634.1951475683,18652.9000747876,21015.8459662403,24694.2163175008,26618.4521799018,30847.9133619605,21002.8781386851,31028.7521821364
"E9PXB7_S476___3","E9PXB7","E3 ubiquitin-protein ligase NEDD4-like","Nedd4l",0.00512565890924455,15,15,24,47060.4750090797,46424.0616114304,49315.7871605974,47325.8400853034,51217.0901058633,47091.6646484344,49239.2412905088,43991.0590569274,48486.7731304936,45943.5271241518,52450.9225995914,53238.068127081,54003.9902722694,53493.1243062803,54721.9599926576,52040.4451135949,48652.0933510426,49223.0773110869,55791.2641298944,49796.5628284032,54607.8861337951,53703.9327378627,52979.0651537321,47052.7243520228
"E9PXB7_S480___3","E9PXB7","E3 ubiquitin-protein ligase NEDD4-like","Nedd4l",0.000951753854989182,18,9,24,67236.9002729099,71386.2342760075,71067.0185180652,75071.0026951033,74030.1210840887,73211.0474418761,72417.8251926714,72301.3427600882,69418.4145824476,67269.1982475723,77237.4471584436,77891.084761487,78524.5832370268,78017.6815220083,80703.1408740378,75687.0836993214,71728.2227629749,72378.9515557991,84006.1661771843,75217.7871206713,80420.9084165112,80654.190205122,79530.7887460197,71550.0024953023
"E9PXB7_S484___3","E9PXB7","E3 ubiquitin-protein ligase NEDD4-like","Nedd4l",0.00220182014548798,15,15,24,62949.652175713,66542.6292270145,67108.5178823928,70658.9598249264,69523.1132671636,68785.1385937885,68473.1598929694,68475.6866483714,67461.5060902805,64482.5848645305,72242.4561064926,73226.1259293835,74182.7735095333,74298.8280133768,76079.4764072049,72122.9383317847,68659.9080824939,68391.34061814,82893.4939172426,73567.3353092438,78788.3252025426,77216.9095204691,78846.1589126482,70163.4960436279
"E9PXB7_S488___3","E9PXB7","E3 ubiquitin-protein ligase NEDD4-like","Nedd4l",0.00255663263028529,18,9,24,65454.0071471586,69493.3149735505,69182.5637280732,73080.3759097356,72067.0949266718,71269.7403220748,70497.5516197701,70384.1579037618,68930.876550109,65887.0718210851,73815.9598288418,74821.0548386837,75798.5390377619,75917.1213099515,77736.5537793342,73693.8388527268,70672.7851765566,72294.5271134124,78402.9965773181,70755.2457238898,76176.8308130519,80375.309725006,76026.6526188078,68862.7586858985
"E9Q616_S5566___3","E9Q616","","Ahnak",0.018806423373612,15,12,24,186029.396368201,192537.158441181,187258.52955847,194333.995140137,208057.946750256,191416.465420828,218087.850130945,198104.091463657,186441.885887667,215613.317309268,197248.153568893,206401.168954413,215433.727592456,224049.840129203,211217.709207846,207510.901064814,203211.962101617,194980.786394835,200737.815922845,206482.865110458,216179.023331239,202433.971171429,202693.115591874,182336.447415857
"E9Q616_S5504___3","E9Q616","","Ahnak",0.0342496971548685,21,12,24,82795.985305539,109391.752958212,103485.308791024,104475.301966165,120832.704884149,107165.894081336,148612.414713596,115019.147919464,115756.657439875,120610.657532791,109565.382358591,123616.418846459,137512.009568477,134626.39169345,138418.3279343,127300.26131162,129735.848360152,122845.150537894,112767.377164866,130789.870689106,114526.511311054,126497.541790148,124203.187449725,102043.317800968
"G3X9V2_S346___3","G3X9V2","Catenin delta-1","Ctnnd1",0.00366318366726206,18,9,24,66719.1240897634,67595.4619373023,79779.5227974776,68661.0381631239,75435.1201015405,80367.8575278296,91604.8176434953,80914.4813360025,66184.5517040203,87829.1794754842,75596.5381914548,81910.9146190029,87908.3680192981,99885.5078991035,66904.4967242992,80648.1200645193,77259.2507495317,77955.1814685287,89402.7579479683,91973.5960960139,117384.096299963,92579.0417497962,89953.2663514649,72493.6044352584
"G3X9V2_S349___3","G3X9V2","Catenin delta-1","Ctnnd1",0.00366318366726206,18,9,24,66719.1240897634,67595.4619373023,79779.5227974776,68661.0381631239,75435.1201015405,80367.8575278296,91604.8176434953,80914.4813360025,66184.5517040203,87829.1794754842,75596.5381914548,81910.9146190029,87908.3680192981,99885.5078991035,66904.4967242992,80648.1200645193,77259.2507495317,77955.1814685287,89402.7579479683,91973.5960960139,117384.096299963,92579.0417497962,89953.2663514649,72493.6044352584
"G3X9V2_S352___3","G3X9V2","Catenin delta-1","Ctnnd1",0.00366318366726206,18,9,24,66719.1240897634,67595.4619373023,79779.5227974776,68661.0381631239,75435.1201015405,80367.8575278296,91604.8176434953,80914.4813360025,66184.5517040203,87829.1794754842,75596.5381914548,81910.9146190029,87908.3680192981,99885.5078991035,66904.4967242992,80648.1200645193,77259.2507495317,77955.1814685287,89402.7579479683,91973.5960960139,117384.096299963,92579.0417497962,89953.2663514649,72493.6044352584
"H7BX26_S1229___3","H7BX26","Centrosomal protein of 170 kDa","Cep170",0.0172396677205734,18,12,24,19120.7481497636,19971.9986464574,20686.796880731,22191.0841615728,20788.4869468387,21659.7926070606,21317.7974863544,21939.6659706708,21988.1844415131,20321.632024957,21220.6022600628,21949.0126244982,22667.7823258935,21666.0256529486,25521.4462043301,21679.7665905068,21256.6136940422,21330.8829502693,21326.1114063976,24964.6108422713,26751.6597103805,28409.6642247378,22047.2530782945,29783.8764964627
"H7BX26_S1231___3","H7BX26","Centrosomal protein of 170 kDa","Cep170",0.0172396677205734,18,12,24,17789.5191754093,18581.5037209616,19246.5361138137,20646.0915714901,19341.1462915537,20151.7897155848,19833.6050551287,20412.1776737145,20457.318180804,18906.7948467306,19743.1767764688,20420.8735927333,21089.6009503411,20157.5888029676,23744.5864084414,20170.3730659193,19776.6810143936,19845.7794799686,19841.3401415841,23226.5191616316,24889.149716546,26431.7202723661,20512.2743278364,27710.2568320997
"O08582_S8___3","O08582","GTP-binding protein 1","Gtpbp1",0.00270190432285782,18,12,24,11394.5824882486,9004.93554670488,12908.0182729135,11803.1133408344,12078.8177099934,11792.2720276451,12849.8780450238,10959.015646722,10248.2089682443,9329.53648373997,12080.899783547,11466.022518839,10868.2891836486,12411.4208973846,12148.9796512386,10550.9172061741,12681.316586699,9563.62770939356,10408.7751936952,12500.2703164487,12332.7141236829,13146.2365280261,11877.6001728744,11346.561733669
"O08582_S12___3","O08582","GTP-binding protein 1","Gtpbp1",0.00270190432285782,18,12,24,11394.5824882486,9004.93554670488,12908.0182729135,11803.1133408344,12078.8177099934,11792.2720276451,12849.8780450238,10959.015646722,10248.2089682443,9329.53648373997,12080.899783547,11466.022518839,10868.2891836486,12411.4208973846,12148.9796512386,10550.9172061741,12681.316586699,9563.62770939356,10408.7751936952,12500.2703164487,12332.7141236829,13146.2365280261,11877.6001728744,11346.561733669
"O08582_S25___3","O08582","GTP-binding protein 1","Gtpbp1",0.00134192782242754,21,9,24,9732.20656936369,7691.18947313075,11024.8445138444,10081.1361287769,10316.6174968305,10071.8764740638,10975.1864672774,9360.1853495538,9404.13846442313,8008.15639669109,9414.59748020832,9413.43895467376,9412.00588092089,10537.4885628952,11824.794623854,8257.63500565264,10831.2167401073,8168.37304186425,8890.22045551756,10676.5836324437,10533.472510851,11228.3086837462,10144.7559443216,9691.19164813536
"Q3TGR3_S28___3","Q3TGR3","Nucleolin","Ncl",0.0253608306087602,18,9,24,59210.0552561825,54589.2947623175,62912.2104377594,62220.2294478846,61998.4409524494,65497.7830660997,62117.8192090782,64045.8729966775,58502.3493170779,71667.6554864689,64084.3717513749,64481.639934442,64864.6321479244,67177.7584877698,63391.4688756427,64716.4204166969,53161.6442877902,63196.0218512607,76942.9353918172,73201.2468612395,88131.7563574539,76614.1644535771,72381.3975339881,80060.1282844163
"Q059U9_S320___3","Q059U9","A-kinase anchor protein 8","Akap8",0.0399848642255777,12,9,24,48773.0369598807,48055.2682422685,49932.3021778501,58702.3695146964,53031.0474013875,48169.831166077,48706.9366500255,50240.0887940535,50406.4369222104,50556.3377788747,53770.9701907532,51928.043216843,50083.6543828128,52671.5185182644,47676.6941424186,49615.1158387878,48932.1603424139,47695.1845761354,45209.698948499,49707.9809330978,49868.3762846302,48004.1978036727,46141.9630581017,46704.7276949471
"Q059U9_S325___3","Q059U9","A-kinase anchor protein 8","Akap8",0.0399848642255777,12,9,24,48773.0369598807,48055.2682422685,49932.3021778501,58702.3695146964,53031.0474013875,48169.831166077,48706.9366500255,50240.0887940535,50406.4369222104,50556.3377788747,53770.9701907532,51928.043216843,50083.6543828128,52671.5185182644,47676.6941424186,49615.1158387878,48932.1603424139,47695.1845761354,45209.698948499,49707.9809330978,49868.3762846302,48004.1978036727,46141.9630581017,46704.7276949471
"Q059U9_S336___3","Q059U9","A-kinase anchor protein 8","Akap8",0.0399848642255777,12,9,24,48773.0369598807,48055.2682422685,49932.3021778501,58702.3695146964,53031.0474013875,48169.831166077,48706.9366500255,50240.0887940535,50406.4369222104,50556.3377788747,53770.9701907532,51928.043216843,50083.6543828128,52671.5185182644,47676.6941424186,49615.1158387878,48932.1603424139,47695.1845761354,45209.698948499,49707.9809330978,49868.3762846302,48004.1978036727,46141.9630581017,46704.7276949471
"Q3U3F6_S254___3","Q3U3F6","RNA-binding protein Raly","Raly",0.0435531303238119,15,12,24,35005.0488192625,41417.0715509798,39258.791263807,37530.7276731723,44602.9188529441,41976.1500920917,41574.4641352075,40551.272877746,41877.4007744795,37547.4332828808,44674.6694813294,46028.64700553,47284.2373386501,45855.5065384107,45251.0751114648,42868.9809806754,35294.3891157419,40840.1169477159,45424.3971876253,41710.8655322937,41559.7655010347,40138.8615468993,36874.3896019618,39798.828721734
"Q5M9P7_S31___3","Q5M9P7","Calcium-regulated heat stable protein 1","Carhsp1",0.0106481054866019,15,12,24,152750.08412464,158600.508418492,161466.853326372,168420.640287451,170888.271007991,159592.99298731,174049.156504537,166916.558828919,155520.088863354,180910.118304388,164919.918948622,171526.797900026,178160.812447075,196601.10295689,159465.410832405,171726.681096516,161434.664129638,147683.419417465,176529.67289975,178268.494614517,209923.114175607,163097.992105385,171237.834322907,172167.851764247
"Q5M9P7_S33___3","Q5M9P7","Calcium-regulated heat stable protein 1","Carhsp1",0.0106481054866019,15,12,24,152750.08412464,158600.508418492,161466.853326372,168420.640287451,170888.271007991,159592.99298731,174049.156504537,166916.558828919,155520.088863354,180910.118304388,164919.918948622,171526.797900026,178160.812447075,196601.10295689,159465.410832405,171726.681096516,161434.664129638,147683.419417465,176529.67289975,178268.494614517,209923.114175607,163097.992105385,171237.834322907,172167.851764247
"Q5M9P7_S42___3","Q5M9P7","Calcium-regulated heat stable protein 1","Carhsp1",0.0106481054866019,15,12,24,152750.08412464,158600.508418492,161466.853326372,168420.640287451,170888.271007991,159592.99298731,174049.156504537,166916.558828919,155520.088863354,180910.118304388,164919.918948622,171526.797900026,178160.812447075,196601.10295689,159465.410832405,171726.681096516,161434.664129638,147683.419417465,176529.67289975,178268.494614517,209923.114175607,163097.992105385,171237.834322907,172167.851764247
"Q3V299_S37___3","Q3V299","Protein unc-119 homolog A","Unc119",0.00129719689501329,21,9,24,56881.0945217852,58162.6105430837,68787.1802917798,61860.7982835801,68728.6246098378,62752.8458109639,68109.8406724311,65305.6179198395,66028.1787975375,61896.5159933612,60256.3208364641,63616.6728796923,67076.3412267688,70229.625157808,72922.3465327041,65409.6381889075,57950.224593056,56397.2654957049,56426.3687144755,62449.4781131381,64406.8627314046,60321.2711443534,66141.3095193971,64025.5039279816
"Q3V299_S39___3","Q3V299","Protein unc-119 homolog A","Unc119",0.00129719689501329,21,9,24,56881.0945217852,58162.6105430837,68787.1802917798,61860.7982835801,68728.6246098378,62752.8458109639,68109.8406724311,65305.6179198395,66028.1787975375,61896.5159933612,60256.3208364641,63616.6728796923,67076.3412267688,70229.625157808,72922.3465327041,65409.6381889075,57950.224593056,56397.2654957049,56426.3687144755,62449.4781131381,64406.8627314046,60321.2711443534,66141.3095193971,64025.5039279816
"Q3V299_S41___3","Q3V299","Protein unc-119 homolog A","Unc119",0.00129719689501329,21,9,24,56881.0945217852,58162.6105430837,68787.1802917798,61860.7982835801,68728.6246098378,62752.8458109639,68109.8406724311,65305.6179198395,66028.1787975375,61896.5159933612,60256.3208364641,63616.6728796923,67076.3412267688,70229.625157808,72922.3465327041,65409.6381889075,57950.224593056,56397.2654957049,56426.3687144755,62449.4781131381,64406.8627314046,60321.2711443534,66141.3095193971,64025.5039279816
"Q5EBP9_S594___3","Q5EBP9","Transcription intermediary factor 1-beta","Trim28",0.0431899996954131,18,15,24,15363.1478413247,16522.7130980386,12955.4136369264,15648.9746138456,16427.3398947883,16159.9097531948,15515.1752754415,15646.1915799385,13637.922953573,15142.3312581727,14254.583928625,15048.0357682067,15837.3556172618,16977.7671895562,17980.7270560258,14567.3872848144,14936.7808720473,12371.2284769814,13430.9156202394,14391.1733275967,12133.7723108106,14960.3901744529,14177.3991843029,14388.3503292466
"Q62261_S2163___3","Q62261","Spectrin beta chain, non-erythrocytic 1","Sptbn1",0.0227776008830326,15,15,24,677357.036006443,607023.679881218,679148.30511568,729592.420888684,710465.291316207,679666.839544993,686972.318683449,715525.523839074,627240.38253875,719903.198844058,666997.800954542,680560.995765653,693771.584164563,726059.616413633,672519.267693311,768448.185297171,689393.545460964,621655.589862617,674342.998628239,772198.831958686,816499.937008265,896525.31556052,672673.693958914,706421.334001182
"Q62261_S2164___3","Q62261","Spectrin beta chain, non-erythrocytic 1","Sptbn1",0.0277843727086455,15,15,24,699712.426348486,631026.354097167,703103.737320296,742825.167499207,737413.809595072,695584.434245641,716806.513193272,734206.950482796,650395.842881726,752088.013127203,695320.138504433,707168.404774015,718700.593112999,750509.256428793,684849.949006103,790764.647684918,703043.436131634,633523.859397015,686951.431631749,794465.787118157,846341.219125448,919676.907734602,689472.577128977,725245.767503665
"Q62261_S2159___3","Q62261","Spectrin beta chain, non-erythrocytic 1","Sptbn1",0.000471259002119293,12,18,24,183677.54649933,156033.691711507,189954.647516474,198195.848891633,194645.207997474,193914.876918788,188452.38022408,200304.957827289,172210.928123138,176559.571816103,194874.713817344,191786.926139638,188754.621847668,181912.960163536,184453.114041816,205214.657657435,179965.370594091,165767.878867448,177823.869770981,204589.651522826,223949.01184143,229391.919825518,178378.796399418,186302.125711539
"Q63918_S192___3","Q63918","Serum deprivation-response protein","Sdpr",0.0290905950113025,21,12,24,67257.6764460547,67386.0539288205,65555.0542206871,71066.1218125279,74980.3483944167,71051.5844587277,81833.648197648,71507.3787728127,77974.463848425,72479.1400286124,75637.6537647649,75513.3630210037,75395.1302542662,71953.4517850953,81310.2463895238,84635.8609689068,75846.795222732,74780.2084578909,66904.3112817125,72831.4785246339,80265.0506960239,74960.0109412146,75596.1852340912,81498.537254044
"Q63918_S359___3","Q63918","Serum deprivation-response protein","Sdpr",0.00270190432285782,21,12,24,77320.1742849927,77728.2343000698,74088.5086397666,76470.7125768239,78820.6975474669,71630.6875241609,86506.782307478,75304.518983146,74090.8816476675,77050.0554718969,69385.2589504228,73923.2852464018,78296.1850665171,73305.7377998537,87119.0676608579,88264.8010784661,75114.4553135007,63001.2803052791,61310.9928318181,77088.5905287579,71354.2974172139,88090.1651886075,77445.0409781482,79137.2084829171
"Q63918_S363___3","Q63918","Serum deprivation-response protein","Sdpr",0.00270190432285782,21,12,24,77320.1742849927,77728.2343000698,74088.5086397666,76470.7125768239,78820.6975474669,71630.6875241609,86506.782307478,75304.518983146,74090.8816476675,77050.0554718969,69385.2589504228,73923.2852464018,78296.1850665171,73305.7377998537,87119.0676608579,88264.8010784661,75114.4553135007,63001.2803052791,61310.9928318181,77088.5905287579,71354.2974172139,88090.1651886075,77445.0409781482,79137.2084829171
