"uniprot","protein_names","gene_names","wt_1","wt_2","wt_3","wt_4","cko_1","cko_2","cko_3","cko_4"
"Q9QZW0","Phospholipid-transporting ATPase 11C","Atp11c",1.13892832029878,1.02632242172444,1.03847440035566,1.17528723944012,1.06213317630372,1.03748689487496,1.01412317273345,1.04199273365555
"Q9QZX7","Serine racemase","Srr",1.03164050225574,1.05724604275759,1.02509414738787,1.04498887790681,1.04754198406401,1.13248658453864,1.02611558978721,1.1759343320137
"Q9QZZ4","Unconventional myosin-XV","Myo15a",1.04920493858918,1.11752443106851,1.02177441162453,1.04958088255565,1.02939074420401,1.01131288539884,1.23190598549493,1.01614427865193
"Q9R001","A disintegrin and metalloproteinase with thrombospondin motifs 5","Adamts5",1.0034705678178,1.00331086243475,1.04298444889798,1.02277208548623,1.08727771330783,1.01573180480072,1.00361154068933,1.06011260539429
"Q9R008","Mevalonate kinase","Mvk",1.00496982204311,1.0213435117956,1.12321683465717,1.1866683409404,1.06597064078632,1.0277466237437,1.00478922541364,1.02043619675344
"Q9R013","Cathepsin F","Ctsf",1.0593997889991,1.00774091492566,1.0679897300077,1.03891639512536,1.06351884078107,1.04171708070566,1.06379176402562,1.0884282907376
"Q9R020","Zinc finger Ran-binding domain-containing protein 2","Zranb2",1.00738404575939,1.01502385904409,1.08715023904892,1.11704724258464,1.04673068526534,1.03122096904666,1.04706168203309,1.03947337035936
"Q9Z0U0","Xenotropic and polytropic retrovirus receptor 1;Xenotropic and polytropic retrovirus receptor 1 homolog","Xpr1",1.02183040506329,1.02140884975345,1.05829593481908,1.00387610128461,1.02356385484959,1.00402145069551,1.17895878591659,1.09405497339158
"Q9R045","Angiopoietin-related protein 2","Angptl2",1.03991236001659,1.03478865390973,1.06768686249693,1.02844500842773,1.02176942188935,1.10850210667798,1.10773709885134,1.02758991467091
"Q9R049","E3 ubiquitin-protein ligase AMFR","Amfr",1.03893959196446,1.0183678760961,1.04446963289121,1.07714755169373,1.09146673253417,1.01934458612282,1.10708833841608,1.03844096419874
"Q9R059","Four and a half LIM domains protein 3","Fhl3",1.00721112240342,1.04637220885672,1.0119528660912,1.06074587643333,1.03123176899425,1.04803715446747,1.03650807762479,1.00707731415091
"Q9R060","Cytosolic Fe-S cluster assembly factor NUBP1","Nubp1",1.03855178071166,1.01553953230687,1.00950649032341,1.00579992439892,1.00768346904801,1.02031821333335,1.01050431225772,1.04020054007974
"Q9R061","Cytosolic Fe-S cluster assembly factor NUBP2","Nubp2",1.03037716525066,1.03472363449641,1.09499915219234,1.06541622109984,1.0042058723454,1.02389835467923,1.03182381273744,1.01518186990299
"Q9R062","Glycogenin-1","Gyg1",1.04110042525813,1.04131383893734,1.00225788113694,1.02612368363221,1.05640420842065,1.05061262736076,1.07131119097062,1.05836913107465
"Q9R069","Basal cell adhesion molecule","Bcam",1.04180275215609,1.01037384844622,1.10434471332421,1.11476225494632,1.39061444843628,1.02276205275792,1.212070820823,1.15796436817921
"Q9R078","5-AMP-activated protein kinase subunit beta-1","Prkab1",1.13129951694177,1.02206214105669,1.07239614883751,1.10999344017609,1.04713673466316,1.11723956455461,1.0867856690561,1.10801222851355
"Q9R087","Glypican-6;Secreted glypican-6","Gpc6",1.08651064971061,1.04479347719498,1.03699163633997,1.04061657053634,1.07422687873864,1.05000180494076,1.07130359508611,1.01572783304609
"Q9R088","Thymidine kinase 2, mitochondrial","Tk2",1.07311715279567,1.0092055754,1.02005467909559,1.01565248258357,1.05035064688458,1.03600085317403,1.06327215984875,1.13296868558686
"Q9R099","Transducin beta-like protein 2","Tbl2",1.05691121821754,1.00845877545251,1.03421174292495,1.06841135630247,1.05107230846459,1.05643605491571,1.02894066872729,1.13554126368821
"Q9R0A0","Peroxisomal membrane protein PEX14","Pex14",1.02842013100651,1.01024323224818,1.02801997047324,1.04263146741572,1.00701036315802,1.03823545327402,1.0339143274923,1.04019244348441
"Q9R0B7","Zinc finger protein 346","Znf346",1.10513202383286,1.09318784910945,1.07149164837591,1.32637503804564,1.12113122189306,1.01104231248805,1.0176938329565,1.23211716722208
"Q9R0B9","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","Plod2",1.04271483219722,1.07945803512837,1.12509315814853,1.06590930092373,1.08773106746386,1.03107100608059,1.08169242583165,1.02688513015785
"Q9R0E1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","Plod3",1.03614983832018,1.0210902075895,1.01039613105646,1.02449696147588,1.01163577672954,1.0417623937498,1.01529417954222,1.02389051987357
"Q9R0E2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","Plod1",1.02424821268112,1.0072610799302,1.01311003176508,1.00170503849531,1.01168552401121,1.01483603056982,1.01548227327188,1.02389576631649
"Q9R0G7","Zinc finger E-box-binding homeobox 2","Zeb2",1.0735945634149,1.09887119353649,1.05598759203574,1.00730672644643,1.0298618493315,1.03716991959075,1.04961966467752,1.0458150840004
"Q9R0H0","Peroxisomal acyl-coenzyme A oxidase 1","Acox1",1.00812757262748,1.01716479187651,1.02636781970075,1.05712749398979,1.01753836896881,1.03805535949596,1.03037417861396,1.06579401711882
"Q9R0I7","YLP motif-containing protein 1","Ylpm1",1.00310238062622,1.05570902210367,1.11156934924332,1.03312375754529,1.06087489378261,1.01069569177256,1.01148328446735,1.04236315362394
"Q9R0L6","Pericentriolar material 1 protein","Pcm1",1.07999188260836,1.05334692088837,1.06851276278262,1.07658607047961,1.04877342021325,1.05252757807908,1.02650568705372,1.00019345361143
"Q9R0L7","A-kinase anchor protein 8-like","Akap8l",1.06513173133441,1.06483417458387,1.00278961518999,1.08440308779614,1.02990107199253,1.0152572254774,1.04738732596538,1.11443367322229
"Q9R0M4","Podocalyxin","Podxl",1.18064993230078,1.18167991324604,1.47204260776399,1.21329930945549,1.21722294142849,1.00907448637933,1.14237916620688,1.0854236034864
"Q9R0M5","Thiamin pyrophosphokinase 1","Tpk1",1.26368685859116,1.12832469983686,1.04301466167921,1.13218191357615,1.04733359034159,1.0963074139837,1.20273610001876,1.07044658514232
"Q9R0M6","Ras-related protein Rab-9A","Rab9a",1.05120413399595,1.06089841290334,1.04747287631347,1.00913272293532,1.02858708640331,1.01332038677756,1.01168938098648,1.00038201706807
"Q9R0M8","UDP-galactose translocator","Slc35a2",1.01822188765994,1.01852808503117,1.04438884865877,1.04096426381653,1.07867477538516,1.00695415025619,1.07985347865678,1.07553165101277
"Q9R0N0","Galactokinase","Galk1",1.00134021080657,1.00740143415701,1.00486300409684,1.00117480155769,1.02252395128495,1.02312696945432,1.01205893421284,1.01893120761581
"Q9R0P3","S-formylglutathione hydrolase","Esd",1.02257416699762,1.0039376251791,1.01078994540328,1.06082997522406,1.0433932958538,1.07792866499145,1.02616086007305,1.06923990419179
"Q9R0P4","Small acidic protein","Smap",1.04059568210395,1.01101020516025,1.0503666715629,1.03072879505008,1.07619932208378,1.0371829143396,1.01723508987611,1.03126495113707
"Q9R0P5","Destrin","Dstn",1.03233142080932,1.0175597067146,1.0197946178275,1.04670170677806,1.07000361874258,1.00497622733285,1.01456825839384,1.08143084365537
"Q9R0P6","Signal peptidase complex catalytic subunit SEC11A","Sec11a",1.05118968336481,1.00546986055724,1.01507172321716,1.01929030685084,1.03671564965629,1.01223910801327,1.0057700379078,1.02067805307448
"Q9R0P9","Ubiquitin carboxyl-terminal hydrolase isozyme L1","Uchl1",1.00930369276419,1.00121050926879,1.01216323202776,1.08222741785878,1.00197021916169,1.0238964234905,1.0422711226114,1.02319566236945
"Q9R0Q3","Transmembrane emp24 domain-containing protein 2","Tmed2",1.04196322659177,1.12213460390902,1.02936920503158,1.05545085992011,1.03338752145705,1.04598821659395,1.07731537409401,1.21219139875849
"Q9R0Q4","Mortality factor 4-like protein 2","Morf4l2",1.10597909129858,1.06864507820224,1.02630898084187,1.09386115072541,1.10615175520575,1.0205482333575,1.01785660059644,1.01255620449229
"Q9R0Q6","Actin-related protein 2/3 complex subunit 1A","Arpc1a",1.01073231561196,1.00090856875753,1.00574134873033,1.00859042601097,1.03697746134817,1.10322157507742,1.03128141766862,1.06402319251476
"Q9R0Q7","Prostaglandin E synthase 3","Ptges3",1.01677144345821,1.03764340583941,1.03317101798007,1.01473448755139,1.01326954621517,1.00241920262179,1.0269577036753,1.06101148818996
"Q9R0Q9","Mannose-P-dolichol utilization defect 1 protein","Mpdu1",1.11650376331741,1.13119417451768,1.09167122946763,1.10318277739889,1.14565633564495,1.00153604315932,1.04530723161879,1.00181609877872
"Q9R0U0","Serine/arginine-rich splicing factor 10","Srsf10",1.09710886171953,1.04387761308104,1.13654986350697,1.03263980089889,1.00148680036692,1.07094168425123,1.03102825992237,1.0507586706697
"Q9R0X0","Mediator of RNA polymerase II transcription subunit 20","Med20",1.232521553618,1.10580360695535,1.20526243474418,1.10128979362116,1.25042206661394,1.0214316890637,1.0560276230644,1.27198278944989
"Q9R0X4","Acyl-coenzyme A thioesterase 9, mitochondrial;Acyl-coenzyme A thioesterase 10, mitochondrial","Acot9;Acot10",1.00254848956018,1.02980981678222,1.05501186871862,1.04498448404437,1.0021630330865,1.02507885822417,1.06570878644804,1.07538831059116
"Q9R0Y5","Adenylate kinase isoenzyme 1","Ak1",1.0596211175796,1.03361314419517,1.04438158988747,1.01978966693847,1.03492828647685,1.03897558647518,1.05204136530928,1.07598032387161
"Q9R0Z9","Rho GTPase-activating protein 7","Dlc1",1.01344230984463,1.09182811086615,1.0218082816079,1.03031742061764,1.00572863206633,1.07988626058124,1.16700653682229,1.08642370916027
"Q9R111","Guanine deaminase","Gda",1.05754194688556,1.03939728148188,1.00320032328473,1.01806153708374,1.07014704590456,1.01467824644911,1.0664309878322,1.0015117727054
"Q9R112","Sulfide:quinone oxidoreductase, mitochondrial","Sqrdl",1.00139450851457,1.00880949856537,1.01725246553924,1.02568316247014,1.00912546762659,1.00594955250271,1.02875508036354,1.01205344141011
"Q9R118","Serine protease HTRA1","Htra1",1.13122311869684,1.07714427907326,1.03294852563644,1.00688618430032,1.04188886260263,1.08871394138344,1.02198032963218,1.1218111922178
"Q9R190","Metastasis-associated protein MTA2","Mta2",1.06275213841549,1.01431176814279,1.0279762203344,1.00422231314769,1.01757320358541,1.00203253588177,1.03320330421801,1.0419720086998
"Q9R1A8","E3 ubiquitin-protein ligase RFWD2","Rfwd2",1.07930047161813,1.35748667520082,1.08680534576719,1.08540781206581,1.10040034026672,1.12459148293135,1.04213730043301,1.15545994302167
"Q9R1B9","Slit homolog 2 protein;Slit homolog 2 protein N-product;Slit homolog 2 protein C-product","Slit2",1.08216921728482,1.12689198791157,1.08880096530103,1.16320576335855,1.06912732377159,1.08618815358829,1.09081616371346,1.04705548390067
"Q9R1C6","Diacylglycerol kinase epsilon","Dgke",1.02950801523558,1.00420976076688,1.02435432773793,1.01922711075496,1.01380402452416,1.05725403030806,1.0484342542354,1.10322214075624
"Q9R1C7","Pre-mRNA-processing factor 40 homolog A","Prpf40a",1.01987600745978,1.04074542474199,1.06254037272028,1.00174371028227,1.01304808218466,1.03098093420767,1.0202620504181,1.0220594594281
"Q9R1E0","Forkhead box protein O1","Foxo1",1.26323710791205,1.02048134125693,1.03803011191742,1.02002031445739,1.10298139793847,1.07981349070124,1.33733409612223,1.08168937438622
"Q9R1J0","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","Nsdhl",1.00249494978464,1.0425708784404,1.00246758325364,1.10320141780431,1.00404787634949,1.07234153990567,1.00552350881225,1.02535269336309
"Q9R1K9","Centrin-2","Cetn2",1.01377797441692,1.09285641962473,1.04982294321013,1.04726185353949,1.01150821531635,1.06947471806635,1.02027449927493,1.14394314004364
"Q9R1P0","Proteasome subunit alpha type-4","Psma4",1.00801764817255,1.02008792730584,1.03461313738478,1.01230153780486,1.01915772432985,1.00684860147271,1.05252549302084,1.01105683459194
"Q9R1P1","Proteasome subunit beta type-3","Psmb3",1.00172874564009,1.05706961481426,1.02062385819363,1.01165483285153,1.00910726703017,1.04535372365015,1.08426965463406,1.01817887676124
"Q9R1P3","Proteasome subunit beta type-2","Psmb2",1.02720787459533,1.00042738464167,1.06795746861286,1.06503768108883,1.05020282927319,1.03750944949066,1.06903245691029,1.10533433311437
"Q9R1P4","Proteasome subunit alpha type-1","Psma1",1.00881151111808,1.00390252327041,1.01843747881331,1.03886449226867,1.01125971888625,1.0103344812027,1.04855558961839,1.06992260667978
"Q9R1Q6","Transmembrane protein 176B","Tmem176b",1.05575496934983,1.04738079381829,1.40880497818428,1.1324119253987,1.18501075601421,1.24891672846813,1.01187362463712,1.01586198830383
"Q9R1Q7","Proteolipid protein 2","Plp2",1.05819385115859,1.02962461808393,1.02683538551564,1.02668350346575,1.02344511192864,1.02324164164908,1.02262243299284,1.11562334643126
"Q9R1Q9","V-type proton ATPase subunit S1","Atp6ap1",1.10720263869038,1.03300618779436,1.06246449341099,1.08555385673923,1.00474914958295,1.0913071802163,1.17920480492165,1.0388160726266
"Q9R1R2","Tripartite motif-containing protein 3","Trim3",1.00054290952638,1.00398581570183,1.0080113082754,1.0283394702279,1.04208755221502,1.01765083639624,1.02660787139809,1.03277373660928
"Q9R1S0","B9 domain-containing protein 1","B9d1",1.19696592399199,1.03585707946353,1.10115792381962,1.05441417660549,1.10356341502376,1.03695783106627,1.17145866992857,1.10476460339682
"Q9R1S8","Calpain-7","Capn7",1.09677903898345,1.10997570817854,1.03989800479165,1.03604588159419,1.03664163795925,1.00818255637578,1.00357336284018,1.14793008145822
"Q9R1T2","SUMO-activating enzyme subunit 1;SUMO-activating enzyme subunit 1, N-terminally processed","Sae1",1.04398688237317,1.05974258762053,1.04430095878755,1.0247998980048,1.03304323556585,1.0266267251004,1.00176140184932,1.05629132726243
"Q9R1T4","Septin-6","Sept6",1.10142957665471,1.08118741888681,1.00078061969865,1.02804414672057,1.01858412874168,1.02842244052845,1.01323827334393,1.165471620134
"Q9R1V6","Disintegrin and metalloproteinase domain-containing protein 22","Adam22",1.02257468930286,1.00766239467002,1.03216932546959,1.11765039576561,1.03084989359304,1.03437415962218,1.00037048350476,1.36383495888045
"Q9R1X5","Multidrug resistance-associated protein 5","Abcc5",1.06334950201459,1.34393353212073,1.06329623654616,1.09980945650969,1.05875508510382,1.11495601603755,1.35090763615073,1.36594490134882
"Q9R1Z7","6-pyruvoyl tetrahydrobiopterin synthase","Pts",1.11693079868425,1.00480084081637,1.07645647411743,1.00443062127754,1.1305147761711,1.01644495566496,1.14771504260957,1.11560019534632
"Q9R1Z8","Vinexin","Sorbs3",1.02360618733277,1.00260635805296,1.01073472640664,1.03398946415457,1.05651793058939,1.04047778197613,1.02995645461945,1.02599339476879
"Q9R207","Nibrin","Nbn",1.07368038154635,1.06205959258664,1.00633298212,1.0131516425385,1.00239101507897,1.04670202236524,1.04790148792883,1.08860185303706
"Q9R210","Transcription factor EB","Tfeb",1.07236679321376,1.10790666304546,1.28288591144235,1.1187385446588,1.10668377219131,1.06231292642257,1.29158727821269,1.06558644307017
"Q9R226","KH domain-containing, RNA-binding, signal transduction-associated protein 3","Khdrbs3",1.28033755544099,1.0126153112055,1.03455232925879,1.03602102659437,1.09488422674546,1.04311632402135,1.20005711433441,1.09723225939234
"Q9R233","Tapasin","Tapbp",1.0328787556614,1.05064612815696,1.06722848965305,1.18875433188942,1.05860469993175,1.06513811948767,1.01690003210157,1.02394339438971
"Q9R257","Heme-binding protein 1","Hebp1",1.0146291595192,1.05156802225156,1.01651489827735,1.09709263245924,1.00272902036923,1.14695619831038,1.06771328688794,1.14694376229905
"Q9R269","Periplakin","Ppl",1.0920444859596,1.10921010536494,1.19519282590551,1.06172650523597,1.01129744521655,1.04150394478115,1.0497785321065,1.01792622756784
"Q9UKL3","CASP8-associated protein 2","CASP8AP2",1.03265317774325,1.01392897862772,1.04139002588593,1.05975679388204,1.02389358902638,1.02681311274477,1.01313453991737,1.09007655904646
"Q9WTI7","Unconventional myosin-Ic","Myo1c",1.021603665395,1.18664863227765,1.14831749735904,1.07290133201958,1.00552764651306,1.03212798394556,1.03839943969401,1.05799304521463
"Q9WTI7","Unconventional myosin-Ic","Myo1c",1.08964841463562,1.10984469679788,1.03738236687925,1.16948894863904,1.06750215492814,1.06785109148779,1.07641643898326,1.30686153138491
"Q9WTI7","Unconventional myosin-Ic","Myo1c",1.01607471371688,1.01875528852235,1.02996564012511,1.01247241811976,1.01208925994308,1.03128704516775,1.01661620312336,1.00770286838982
"Q9WTK3","Glycosylphosphatidylinositol anchor attachment 1 protein","Gpaa1",1.08129133821595,1.01650248670567,1.05911231591989,1.02921798482037,1.03232280226634,1.00348484745581,1.03559847931593,1.06777817448372
"Q9WTK5","Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit","Nfkb2",1.01702963395089,1.00537795838189,1.008826157553,1.01322392807052,1.02998945575384,1.04862903193037,1.00957943797855,1.03182615097013
"Q9WTK7","Serine/threonine-protein kinase STK11","Stk11",1.07884307830896,1.05491776584024,1.03884816475115,1.06243220501271,1.09019193938251,1.03727585707605,1.05863686235819,1.03996085130755
"Q9WTL7","Acyl-protein thioesterase 2","Lypla2",1.00658594488686,1.01763965661566,1.0559103477714,1.0146155406436,1.0939650550549,1.02902101247515,1.09780856243548,1.00519745607963
"Q9WTM5","RuvB-like 2","Ruvbl2",1.01617475347879,1.00463445381077,1.04236674519451,1.00715979167278,1.00742498904847,1.0342053441812,1.01517607533902,1.01839772528148
"Q9WTN0","Geranylgeranyl pyrophosphate synthase","Ggps1",1.00433414605309,1.03083524258065,1.00696382147467,1.02208913680859,1.02075567311831,1.03350347482363,1.09553905367481,1.0258179609957
"Q9WTP2","Protein sprouty homolog 4","Spry4",1.1540457284846,1.12403350072486,1.09418251562864,1.27286187715546,1.0207748226036,1.04378152737284,1.00518019148999,1.12415034117501
"Q9WTP6","Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed","Ak2",1.02473215074555,1.0338852997125,1.00533622858743,1.03182096925556,1.0491785312444,1.0329390737791,1.03439179851933,1.00750669890159
"Q9WTP7","GTP:AMP phosphotransferase AK3, mitochondrial","Ak3",1.05014832412137,1.03387492340126,1.00296556941308,1.00784545971392,1.04546791210862,1.01435399185427,1.00988735897693,1.07274883631404
"Q9WTQ5","A-kinase anchor protein 12","Akap12",1.09291375952663,1.11118211811576,1.09346339859464,1.05830405941545,1.04132018724513,1.05792301838688,1.08012157907845,1.06862943406765
"Q9WTQ8","Mitochondrial import inner membrane translocase subunit Tim23","Timm23",1.03155879951333,1.05290635925597,1.06628902594302,1.0766748099834,1.07772055014148,1.08358938387996,1.05922932733127,1.0383334632429
"Q9WTR5","Cadherin-13","Cdh13",1.04866085752866,1.00254294249849,1.07643777783054,1.00074262819411,1.05349662342817,1.06382495042488,1.23088497845189,1.02860443349609
"Q9WTS2","Alpha-(1,6)-fucosyltransferase","Fut8",1.01315369510847,1.15422850647153,1.03360276480364,1.14851341192599,1.17808691987015,1.05218928141099,1.2362584103216,1.09758915750421
"Q9WTU0","Lysine-specific demethylase PHF2","Phf2",1.02363075485916,1.03186493241513,1.03978294911336,1.0048629322369,1.04815074624131,1.09068414861912,1.06324717949315,1.00212990613306
"Q9WTU6","Mitogen-activated protein kinase 9","Mapk9",1.00371873247148,1.04274074814574,1.03808009974392,1.00504449410528,1.0353970731219,1.00067522078686,1.00109665088362,1.05720472546422
"Q9WTV7","E3 ubiquitin-protein ligase RLIM","Rlim",1.09940983004267,1.05434491567788,1.15982808136724,1.00703751955818,1.0944896207601,1.0616338664498,1.00291747919042,1.03698908246955
"Q9WTX2","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","Prkra",1.03690985326142,1.00554299037269,1.00471952908882,1.02579882243282,1.05612019727781,1.00790971750487,1.0551565660914,1.03049932983475
"Q9WTX5","S-phase kinase-associated protein 1","Skp1",1.00408584216189,1.00543248778696,1.02263130762538,1.06271729206084,1.05211729972799,1.01035754669671,1.04339377308358,1.05159801085921
"Q9WTX6","Cullin-1","Cul1",1.01256658787651,1.00044237475225,1.01086130623544,1.02917590884147,1.01559712049836,1.00100087615103,1.0152480642113,1.03682096654895
"Q9WTX8","Mitotic spindle assembly checkpoint protein MAD1","Mad1l1",1.01747673559645,1.04854850916682,1.05461073625089,1.02342620440892,1.01910429975322,1.01102023866626,1.03336927143958,1.04091803080125
"Q9WTZ1","RING-box protein 2","Rnf7",1.09405182240293,1.04676439383508,1.00063559188621,1.01282003265512,1.04731518101137,1.02309538882815,1.0036016121253,1.07027315036732
"Q9WTZ2","Membrane-bound transcription factor site-1 protease","Mbtps1",1.15692358906816,1.14833982256909,1.00042775301895,1.01547643609683,1.04261023534892,1.02529842954267,1.00703742862779,1.08967068034894
"Q9WU00","Nuclear respiratory factor 1","Nrf1",1.01444770790887,1.13104231275568,1.11891045148405,1.07548185448332,1.02632689638517,1.01628359649633,1.003101830979,1.04820539511411
"Q9WU20","Methylenetetrahydrofolate reductase","Mthfr",1.06965393335584,1.06865518422897,1.03355237057311,1.017043112742,1.0330276189553,1.04540304942511,1.00031356208256,1.01454002476445
"Q9WU28","Prefoldin subunit 5","Pfdn5",1.02848148134108,1.00337307030986,1.01484119605739,1.0226029023044,1.05894969263041,1.00933197026008,1.04501314280272,1.02178862922614
"Q9WU40","Inner nuclear membrane protein Man1","Lemd3",1.00884361316109,1.01138402626574,1.06354076255672,1.04872979110595,1.064751607266,1.01831811509762,1.07153593698556,1.03386574061968
"Q9WU42","Nuclear receptor corepressor 2","Ncor2",1.02164593028937,1.00073407817932,1.01025731725577,1.00692678612776,1.05018176508365,1.0290752857353,1.01353770782041,1.04803003731751
"Q9WU56","tRNA pseudouridine synthase A, mitochondrial","Pus1",1.11015845998995,1.10038192859815,1.06593644777093,1.07539637731032,1.0306517437637,1.02698979510976,1.10771738692441,1.12235235216216
"Q9WU60","Attractin","Atrn",1.03178108572094,1.11206856153768,1.0222647590016,1.05918914693053,1.0010213946958,1.05859759266567,1.00506892533447,1.04114681842352
"Q9WU63","Heme-binding protein 2","Hebp2",1.0494814928664,1.02390553438953,1.0203707099826,1.04392627084391,1.1940781288944,1.00279583113127,1.0396358831814,1.04197876926762
"Q9WU78","Programmed cell death 6-interacting protein","Pdcd6ip",1.02056481463005,1.01880309476641,1.02706509985775,1.01554249385252,1.01121348396355,1.02025520199422,1.02013060061786,1.05122511666362
"Q9WU84","Copper chaperone for superoxide dismutase","Ccs",1.06150919471698,1.04483801265976,1.02159789405933,1.02258205697509,1.03294664611072,1.00466984079986,1.04838355618197,1.05837673228257
"Q9WUA2","Phenylalanine--tRNA ligase beta subunit","Farsb",1.00547803934252,1.032758300981,1.00941840056533,1.00050845831325,1.01067426949899,1.01354455874298,1.03375068326403,1.000233197392
"Q9WUA3","ATP-dependent 6-phosphofructokinase, platelet type","Pfkp",1.00644252911824,1.01732485877137,1.08994290672768,1.05817201261912,1.03085088981906,1.01996639244071,1.10586071505297,1.09608145852299
"Q9WUA6","RAC-gamma serine/threonine-protein kinase","Akt3",1.35591199852543,1.08927824365126,1.18743395165308,1.06650668779009,1.02156546799969,1.31223348565434,1.20593142443756,1.20505720473114
"Q9WUB0","RanBP-type and C3HC4-type zinc finger-containing protein 1","Rbck1",1.08196924979892,1.02602137698047,1.05389058642434,1.01297076932584,1.10507925336148,1.02503518860025,1.10505023993578,1.15268716214645
"Q9WUB4","Dynactin subunit 6","Dctn6",1.02734537542181,1.01192364660804,1.03728417622085,1.02412060518715,1.04241642786353,1.01503939283049,1.01277274216725,1.05047539498493
"Q9WUD1","STIP1 homology and U box-containing protein 1","Stub1",1.00907715804586,1.01732662649539,1.01869350439607,1.01990424626323,1.01623757279839,1.01335496941987,1.02377146078489,1.03684413559903
"Q9WUD8","Fas apoptotic inhibitory molecule 1","Faim",1.02357887672344,1.06381985280615,1.07362328243142,1.00986507085082,1.05754667736852,1.00864648018331,1.08619381499435,1.01093076687178
"Q9WUE3","Cytochrome b561 domain-containing protein 2","Cyb561d2",1.11968128152942,1.04722826861632,1.02244430691569,1.0663427277791,1.04959152607339,1.02361897429873,1.06419937103101,1.20227366211191
"Q9WUH1","Transmembrane protein 115","Tmem115",1.09217019936112,1.09619220084529,1.01728891942349,1.00597146474471,1.22367695866769,1.062717108461,1.08771291407753,1.15708390361096
"Q9WUK2","Eukaryotic translation initiation factor 4H","Eif4h",1.03511601385208,1.0147739160742,1.03390620384846,1.04538511097289,1.04522361872193,1.0160752979127,1.01429264190076,1.08096580885064
"Q9WUK4","Replication factor C subunit 2","Rfc2",1.16595529522845,1.06791829177339,1.01881618792655,1.05696644897013,1.00382333240875,1.03556909990018,1.05748925683265,1.116395598538
"Q9WUL7","ADP-ribosylation factor-like protein 3","Arl3",1.03307090978718,1.02390711776627,1.02919334812298,1.13186423499093,1.02587228239792,1.04546845622496,1.042436031855,1.05519672076262
"Q9WUM3","Coronin-1B","Coro1b",1.00840226372858,1.0187082461743,1.0128171639949,1.03567106758521,1.01472890860582,1.01413909827356,1.06221499468931,1.05507878252262
"Q9WUM4","Coronin-1C","Coro1c",1.02796613638317,1.00600336869716,1.0014605847535,1.00055917797802,1.0639054236716,1.02016125690114,1.02696208980372,1.07588704360642
"Q9WUM5","Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial","Suclg1",1.02009568075793,1.00561809578977,1.02798086694492,1.04257179066114,1.0343976987139,1.02672128979212,1.00959750560329,1.0061474903374
"Q9WUN2","Serine/threonine-protein kinase TBK1","Tbk1",1.02844959049722,1.11164288738721,1.05093270806788,1.05051329738769,1.04316877772092,1.01806555329483,1.0287038298415,1.06496678006519
"Q9WUP4","Polyprenol reductase","Srd5a3",1.07843675301561,1.04037014540083,1.07423025824973,1.01186455580764,1.04294539028115,1.00978987722913,1.01434721565715,1.11180701656236
"Q9WUP7","Ubiquitin carboxyl-terminal hydrolase isozyme L5","Uchl5",1.02389302771027,1.01592014753845,1.0259288530766,1.02904409557607,1.01908146604007,1.01243711106931,1.03080012304281,1.10231583778736
"Q9WUP7","Ubiquitin carboxyl-terminal hydrolase isozyme L5","Uchl5",1.01212862100474,1.31656232622896,1.1140286722642,1.16722898113673,1.08450932599078,1.08104610931503,1.40747497648107,1.23833212513374
"Q9WUQ2","Prolactin regulatory element-binding protein","Preb",1.02690820803409,1.03095797248618,1.01601920002461,1.00774659943231,1.08162579370391,1.04623583137988,1.03316563369,1.04035227010541
"Q9WUR2","Enoyl-CoA delta isomerase 2, mitochondrial","Eci2",1.02251490730506,1.00855764829137,1.0228965778345,1.03009378800382,1.02104252086389,1.02753718320127,1.00702180487978,1.03009760255612
"Q9WUR9","Adenylate kinase 4, mitochondrial","Ak4",1.08541124120308,1.02978593013985,1.06379539857808,1.03545247346673,1.01180539246979,1.05372767275052,1.02871252968316,1.05061480314327
"Q9WUU7","Cathepsin Z","Ctsz",1.03908002976212,1.02220009866922,1.06227528779132,1.12094368126519,1.09954796914789,1.02532374348267,1.13892291576241,1.0257673175795
"Q9WUU8","TNFAIP3-interacting protein 1","Tnip1",1.01867554879617,1.00016487657423,1.19981869839484,1.0282547634285,1.08495516950292,1.04418909835443,1.057798084736,1.26468974718081
"Q9WUU9","Germinal-center associated nuclear protein","Mcm3ap",1.02883410873536,1.0182564852297,1.08119513374578,1.07246305292537,1.08281318065279,1.01253571345166,1.00555042453224,1.08417189688102
"Q9WUX5","Protein MRVI1","Mrvi1",1.18286900542004,1.28137005784886,1.09329128770977,1.09345091389942,1.17711449060613,1.03096291506554,1.01484221143851,1.17941746992494
"Q9WUZ7","SH3 domain-binding glutamic acid-rich protein","Sh3bgr",1.04346699397592,1.05594064016461,1.12902219419163,1.35590099635157,1.05135868453972,1.0293655450134,1.02245103878945,1.03600570419487
