"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q8C1D8","Protein IWS1 homolog","Iws1",0.0416377962218021,6,12,24,138716.382666392,140403.598967605,137134.696091021,137379.905031687,132408.323194079,138273.87825754,136566.88511589,134676.546637606,146016.774197892,145204.037605163,147212.641098502,137172.293465827,140987.22177435,128336.917109084,140336.650873909,132973.59396321,136183.310092653,141752.016631989,122621.322404756,137410.412932897,130166.940013055,131831.091645346,131034.990367901,135924.66088962
"Q8C3X8","Lipase maturation factor 2","Lmf2",0.0068489271824314,24,15,24,196340.012413555,196434.061284752,182804.021898827,165879.951939513,164431.517746004,161432.235579511,194445.42191539,187352.958250905,175605.733201478,176363.525375269,174977.618249659,166222.061169033,175299.66468363,177146.547780847,182975.830095168,192152.359615687,168722.212438394,178813.637429332,164375.60306,178229.630254163,158182.180442773,181993.614775052,166598.422986225,179067.608347678
"Q8C561-2","LMBR1 domain-containing protein 2","Lmbrd2",0.0264951255271229,21,12,24,79464.7089578701,79388.9543744199,87177.576368176,73815.1507745818,74976.7271329935,76805.9723548612,84856.1443772564,86692.0490610129,81929.3028312496,76087.2257725877,79139.4603792204,79292.068688873,88763.5800209524,89174.50001154,87943.1405496121,92515.9539731328,80688.5535323669,88458.1953090358,75907.8066407596,91961.5974263548,78558.6170111036,94903.134479438,93690.5785182449,89162.4500003182
"Q8C5P7","Testis development-related protein","Tdrp",0.0253608306087602,24,9,24,69854.4942957165,86521.0137870915,67092.7442780267,88387.3709835603,80591.9465508013,91400.8811996376,89476.2487744977,101769.121703125,94629.0382568488,90137.1139380749,79455.4970217836,91121.9880308364,86402.5952700996,89266.3660581646,94356.4047877177,101602.888088317,86084.2344623065,94425.4877535853,82754.2578569992,86814.5161497578,82315.3398355302,89991.2623779241,82502.4557715997,85154.5988092401
"Q8C7X2-2","ER membrane protein complex subunit 1","Emc1",0.0341643638685581,21,15,24,421437.625939939,443718.05579525,432493.975485176,408986.791681888,426757.415842735,412592.770421842,439447.606134121,446387.906001786,438387.616760309,422071.060177635,417253.200054757,400750.114303382,448121.025118578,430403.66522088,452673.440664261,448077.120451412,424755.389828294,440920.07944862,415658.021104413,440364.081460008,430478.351073902,453470.62400732,435852.713931007,426783.794734468
"Q8C854","Myelin expression factor 2","Myef2",0.0493934000941558,3,18,24,903261.653933438,898622.216525804,883243.226297535,905280.74654476,904347.260768314,900027.806959623,885611.834626518,890651.349346483,918660.626819236,962152.961566823,913091.08590626,943108.141177673,883694.738660423,901057.302423704,891553.853114934,895790.116612971,917136.181504903,910774.39902483,899767.994272592,869511.516374508,883343.923866669,859786.677664244,878928.524323135,857814.357867052
"Q8CAS9","Poly [ADP-ribose] polymerase 9","Parp9",0.0381860490679311,15,18,24,304016.975139983,304843.917536954,315228.538539123,324533.22171518,330491.68590253,318343.562672491,348841.348683029,315663.92754651,273733.584371327,292774.063592322,285139.584122131,297755.230961548,303182.591137066,323512.739869705,306596.630956516,309239.211504878,316003.189509024,319936.387410948,294395.562904325,347844.51003416,338906.597004776,321143.321851381,309949.195256086,312044.815101746
"Q8CAY6","Acetyl-CoA acetyltransferase, cytosolic","Acat2",0.00721907775566076,15,15,24,633627.544452344,630721.785195147,644956.643406995,630028.253052251,673911.214542426,648243.014880323,656961.049786658,638469.242552381,642577.111670986,634901.598123171,628509.460443854,661983.66950554,689484.008992369,652183.132205592,639404.137125778,684302.636286209,634584.580273955,664261.701313614,684315.94528766,646028.610696677,683781.488521376,656906.557139371,668800.667230409,647249.748379841
"Q8CCG5","Ras-related protein Ral-B","Ralb",0.00378528978950413,21,15,24,217249.881628134,208555.160724699,220696.530268831,197226.597640252,215183.526440775,200682.451678938,228082.390520017,219867.585301162,220056.98447174,219074.772771027,215618.989184531,216601.276001844,221098.167000247,231819.559834502,247169.318297197,250036.233252119,226482.003052833,228960.883745188,220829.633634804,219237.795880353,222185.369764294,219220.327220304,241671.626910598,232101.092863351
"Q8CD15","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA","Mina",0.0258888946779916,21,12,24,15788.9590336125,20252.8435479589,16179.0604577819,18414.884116199,20965.559306564,20841.2381744381,23348.0316594768,20152.3666800031,19707.6775167802,19981.9713682223,19155.3862815963,19445.9524225193,19652.5439157571,19778.6593304302,19946.070837502,20595.6062217789,19901.9831446807,21470.8080208861,19869.9593126046,22366.5796152276,21514.8161936556,22114.1758065568,23431.3404169112,26085.5362093877
"Q8CDJ8","Stonin-1","Ston1",0.0264023261701883,21,15,24,588787.193622374,583601.234637159,589670.992409635,600789.191294141,608378.211655402,623942.735889231,635749.85335614,621959.762735335,617620.037762294,594647.545604119,608075.815916688,586967.301804584,622472.982019098,592321.184653805,650072.082423114,610087.096051035,647250.324878762,669293.955792716,617554.238139529,612538.932040946,607140.058512157,636673.403360402,625923.636756711,652663.357158206
"Q8CFW7-2","Coiled-coil and C2 domain-containing protein 2A","Cc2d2a",0.0115935225640047,3,18,24,24795.9369434521,26023.6703783945,27601.3793471544,25394.6177993924,26632.1996727677,23461.5992260226,23510.2811959972,25363.9497204215,27871.3710085628,26977.3645037634,25927.0308441821,22743.8351054762,27347.3220642314,23727.4817203828,24927.5892217778,24693.4910080052,28142.0743138973,27304.274989865,26302.4206707876,26920.0663903783,26948.5379706704,25414.030126718,21450.1449942526,24846.1023121432
"Q8CG19","Latent-transforming growth factor beta-binding protein 1","Ltbp1",0.0181997645551084,24,12,24,1517665.48868062,1731323.38826202,1696130.60233176,1286200.70720559,1362766.50516121,1376996.22452946,1696647.35062503,1755447.34786762,1742544.07494604,1391834.22580937,1576506.83772436,1424660.32788374,1686378.79156659,1783217.3222529,1885880.76120863,1995889.1688148,1463078.81798855,1542308.92191941,1632319.89838488,1651559.37465799,1527461.70969311,1918983.14334309,1671704.66912347,1738011.94183345
"Q8CG76","Aflatoxin B1 aldehyde reductase member 2","Akr7a2",0.024696328548173,12,18,24,392462.292390688,378537.206409325,397599.380526099,425455.447722855,388936.235694793,406508.505465458,396374.54049016,381960.742760902,397251.642235605,400528.637961617,419877.849264305,418430.757392599,413385.354723314,403895.181318634,412176.964930667,404712.605990002,408211.663695714,404322.548303214,426560.035059671,431127.255250899,430800.92804387,424130.292575896,415660.687025668,425252.751575202
"Q8CHP8","Phosphoglycolate phosphatase","Pgp",0.000113400688359579,12,12,24,412507.646405908,407656.244836186,420521.842279658,421874.749486071,426473.06425804,408175.790355413,406961.064462275,394596.243340316,397067.986336583,400662.567161095,397767.042990562,411906.772365439,398571.894508139,397702.0958151,389057.405402938,387746.898203521,394592.92161958,397695.698394386,401509.420015795,411800.173540536,408286.859021602,385407.182147252,390861.759778819,391079.953505673
"Q8CHW4","Translation initiation factor eIF-2B subunit epsilon","Eif2b5",0.0136664698685461,21,6,24,116461.348684395,121871.777921715,122966.277415525,127809.127808997,127906.326511415,125992.47552455,126322.061846227,124556.372162026,125482.158746078,125803.054085436,130542.488194005,124806.939129962,127984.462345631,127253.163648143,130116.91130256,123131.387044298,122761.299591896,122913.571220853,124124.764541925,125161.038624193,124108.602902065,123467.309578064,128784.061667044,124681.7005348
"Q8CIJ3","Eukaryotic translation initiation factor 3 subunit B","Eif3b",0.038253999730223,12,9,24,1683334.319755,1621666.86211177,1676055.98390373,1697357.3808194,1638733.31052849,1668017.56384518,1606271.69948519,1588107.71066685,1612173.67121295,1664167.26532782,1632020.28609905,1639938.9171149,1611246.78956935,1653001.83791625,1609975.39432777,1633439.72235103,1597782.70116855,1631212.16185383,1628869.65288456,1663864.45432173,1635223.25408956,1648074.92848448,1614923.71752127,1635061.99384532
"Q8CIV2","Membralin","Tmem259",0.0158342696338689,24,12,24,19395.023260973,22319.3538193694,21928.38627502,15992.0765693185,19065.4607486777,16323.5287755798,21273.1515511709,24576.723739935,23159.9058609897,19806.0372585356,20287.6481248921,19470.6062381396,22530.8841100603,23509.6427783929,24269.177120636,24379.1793378809,24414.1809830438,17208.340366384,22009.9753779352,22240.4611941155,23462.2479962189,21965.3300762096,24531.4081848052,22435.4586847098
"Q8CJ69","BMP-binding endothelial regulator protein","Bmper",0.0329112776981849,21,18,24,179194.365075105,197966.122301991,186201.988923072,177871.105625975,177319.757474305,175176.010389018,188045.753256282,193136.412222532,187920.893016547,177206.037763065,191744.443279352,172540.18756208,175840.595648407,181948.764336232,196756.209406733,201618.273414759,166553.546860151,176198.740813873,176355.941805733,183112.514292093,175759.05802184,196233.591702984,188687.580940189,186697.677210989
"Q8CJG0","Protein argonaute-2;Piwi-like protein","Ago2",0.0231870451280094,24,9,24,470237.681566299,480543.677144107,462870.852582685,471926.86990092,468386.252065297,459289.588845122,484469.069405235,496021.032876559,475242.790397681,478174.889815704,459827.275226681,481766.16762395,494072.005119467,483483.030063842,488531.69611282,495909.017473586,475026.082458221,482328.643767185,481820.756771869,489574.37818413,472914.341985123,499054.520501301,486415.987772699,496078.264301425
"Q8JZQ2","AFG3-like protein 2","Afg3l2",0.0192534415183942,21,18,24,557102.830577475,599125.099199463,571882.954538108,521664.335599458,504291.203726995,506178.909506158,570168.527797206,577548.602475159,567224.032980891,578338.350401355,525762.717932594,553360.310771959,555219.100296337,578219.643412039,603535.461256343,632206.349996264,550574.64131905,575158.04647827,562040.356032435,576989.145380584,554575.589097142,587581.25722072,587598.897650521,568739.466894762
"Q8JZX5","Leucine-rich repeat-containing protein 57","Lrrc57",0.0029720947551436,24,12,24,80481.159627,81932.9043271521,81434.4408101619,79956.3663097341,83789.4337134291,82653.8286191511,83106.3827889757,84656.167337824,85774.9198091711,88522.3577452115,84188.8858820141,79672.7197411831,87896.0401745493,87077.5910386761,89533.9978562832,89930.770578294,82594.6010978505,86841.6473063523,81549.7320844039,78373.4062958735,80902.3356009656,83918.5483175538,83665.1903525487,84152.9428598541
"Q8K1A6","Coiled-coil and C2 domain-containing protein 1A","Cc2d1a",0.000307539386335745,21,9,24,161509.993738735,160886.349411148,168396.072442507,163583.685283396,169732.491654271,161923.000744333,170519.366978406,162968.882593516,178094.212605911,162514.493504307,167470.945175781,164512.818864894,175282.854533634,172070.387794292,180029.084105752,176363.348946086,163047.227287451,158245.317522921,159008.298083428,164022.742395566,168341.914296164,171670.346211586,172117.432957669,165425.975034249
"Q8K1E6","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","Alkbh3",0.0351241956225108,18,9,24,98011.9567887374,98260.3048344237,102684.983454367,99451.3303621336,103188.787251721,103141.996033919,102848.020161542,99004.3109030206,92482.9382971317,97042.188546761,96939.8803801442,100271.008915577,100120.608788243,97045.0105060939,93576.5711011627,94682.2847112878,85426.351426259,90106.5874076984,90992.743369654,90370.2550733784,96587.3074095255,99640.4055211766,98669.1249521115,98385.1979264616
"Q8K2J0","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3;Phosphoinositide phospholipase C","Plcd3",0.000451360207611762,24,9,24,28439.7476956483,28391.9371395457,27487.7204601314,23813.8070377745,30747.2269415333,27503.2158206752,35286.9110440612,34081.9785797446,29228.471763509,30611.0626489856,30225.4780458289,32073.7424728901,31115.0032368365,33428.28032677,33987.2582843201,34171.0392181944,32746.8976982756,31596.9964517716,30066.454689583,30770.9336884426,29517.2262820997,32122.3519386676,31392.9639860788,33879.5860761631
"Q8K382","DENN domain-containing protein 1A","Dennd1a;mKIAA1608",0.0224624499677591,24,9,24,26706.2708299116,29443.7521824263,27213.0083908532,28209.4307241458,27322.4463878545,28082.7673205854,28236.1880306402,28639.7510406112,31316.7209468615,26415.8038183106,24906.1464761882,25845.8146920052,30021.2392885786,28567.7435020547,28233.856483932,28680.1421194535,27230.4985552684,27337.5105194745,25589.6672198579,26323.2199021448,25920.3604887067,26262.971978849,28208.1298075795,27062.6711440266
"Q8K449","ATP-binding cassette sub-family A member 9","Abca9",0.0178309501862124,3,9,24,79275.9986472344,77692.5899369198,79569.6429996418,71839.4934048067,71725.9643957463,62984.3686210317,80451.1770864076,81694.2460127442,85879.8909487244,79347.6060575343,72943.0431401405,74845.9497330486,82049.4221282646,80261.3172906074,83616.1003788981,87384.6681781745,80933.5333517607,80943.4095602726,76836.4474985909,79270.5180696221,72406.3126293024,77888.6735062245,77350.3083522363,76561.7377732872
"Q8QZY9","Splicing factor 3B subunit 4","Sf3b4",0.0197439998607603,12,12,24,197549.23946358,196511.999900892,196633.626700662,219945.469576208,198277.72766205,197552.354974351,194688.227725309,186193.194814547,187982.927289955,198323.67033135,199748.395793464,198088.878829584,187064.014760164,186657.361281747,196393.462936563,186100.969145092,192701.095493583,174179.347948318,188122.56769007,190233.963276112,185578.756447136,184662.053010843,184914.111553388,181529.791251355
"Q8QZZ7","EKC/KEOPS complex subunit Tprkb","Tprkb",0.0210740953179735,12,9,24,77079.9683655483,78615.7447341199,81055.8623728499,84526.7885478375,80298.0129682859,79840.7390082183,76520.3289787701,77440.8132164726,85547.3423697312,90258.6752611253,92428.238101057,89740.183731958,85012.9049613052,86301.3880259947,84800.1552330172,87297.8423093455,93893.4373886742,89278.5869797703,83584.3088072152,89431.9358607988,80720.7679270678,78690.2784625295,65558.6524572331,78258.4178053234
"Q8R0F3","Sulfatase-modifying factor 1","Sumf1",0.00662062960968368,18,9,24,132892.91957997,130662.960283977,131640.299038277,135102.107608119,136978.214767111,141930.339943305,132702.542037797,137429.222942225,130888.766711521,139859.461599606,136977.751268527,141354.901454035,142403.557797674,140437.163624139,141086.286428637,150633.054881954,134864.221148572,135001.487559985,131701.262265433,140737.497806037,141375.306529776,141063.361420756,139389.033249929,151767.495287903
"Q8R0F5","RNA-binding motif protein, X-linked 2","Rbmx2",0.0165896970593894,18,15,24,11296.8812924738,13317.3337144684,11516.3235945375,10736.9189025527,11871.7278739397,12732.5460993288,12909.4103741569,12247.6603886173,12359.6542572395,10784.918799248,11682.2713679353,12119.7884761548,13197.4325959367,13149.0475888339,12317.0386630234,11038.6928382004,11288.1961564108,11252.051422124,10827.1153633589,11967.9385360007,12521.9393063602,12829.105899706,11926.0457210532,11266.5690450415
"Q8R0H9","ADP-ribosylation factor-binding protein GGA1","Gga1",0.0394879997215206,21,9,24,321232.184286507,297682.581959962,315880.016783947,311834.70422197,318843.836395748,305235.114073206,318045.967650491,299553.690585644,298069.590831498,300145.756423049,298040.694082644,303283.104701052,305207.645329337,306552.432444417,308903.414863904,310293.763838979,288506.576684962,289518.366825059,297794.23710748,298991.217820872,300128.07822614,300536.367582641,303239.665103927,307734.210211282
"Q8R0J7","Vacuolar protein sorting-associated protein 37B","Vps37b",0.00606080900443545,9,6,24,61143.9407940593,60342.6033056122,61994.8463509271,63682.4929183023,58674.0495083715,60527.4784028961,60515.290713545,59840.7467048588,61740.1127423761,61631.4060066364,65692.9708421324,59390.1028192405,57344.802288965,56632.1545991446,57007.4907202568,57822.9289677831,60146.6547003744,59969.2942013158,59194.6159534661,60511.9723239332,57557.9724726873,59106.0975814269,57113.4659095088,59834.9417823026
"Q8R0Y6","Cytosolic 10-formyltetrahydrofolate dehydrogenase;10-formyltetrahydrofolate dehydrogenase","Aldh1l1",0.00279196780028642,15,12,24,375525.760873612,379478.563109386,386076.811334225,387359.450846668,385353.738089337,385982.20010481,384269.868484725,379037.521815443,370939.703443842,388520.698507059,377401.71644434,395063.645373342,401140.499072956,392198.679490096,382531.790686989,387505.941335686,380626.791465112,394595.501885885,398315.697066796,396733.934855802,413079.012718905,395961.234693358,416083.175027966,388340.685180696
"Q8R127","Saccharopine dehydrogenase-like oxidoreductase","Sccpdh",0.000471259002119293,21,18,24,230777.310268053,257474.017675897,238807.489373836,232437.332874307,224135.281990839,225940.152119411,245634.147895847,246677.119572544,246482.807597598,245862.681448165,229012.130791409,235328.206042807,233979.40400226,246044.032053989,253977.85882077,257930.725432534,242743.920508512,244743.53986669,244671.484079513,243507.73554691,231567.599755613,251953.245930764,247620.298427605,247467.704033829
"Q8R1F1","Niban-like protein 1","Fam129b",0.0141048332992221,24,12,24,1945516.13990507,1994639.98346269,1975585.92445513,1943433.19619595,1987620.68521176,2005441.72943897,1983822.6117992,1992035.91623282,1989754.74193405,2047865.06052175,1961170.1857233,1926952.03484186,1962025.96950385,1910608.59769165,1956818.30364972,1984841.44757225,2032828.40263183,1976105.542644,1934157.22321676,1963427.47455124,1945169.17005862,1949466.90194212,2015798.36133162,2015398.77580189
"Q8R1U1","Conserved oligomeric Golgi complex subunit 4","Cog4",0.0107912182841689,6,15,24,288475.628809812,308215.897026184,301245.181934864,308678.435084196,297623.587520665,295988.325173546,291173.018920627,309575.195232762,307607.383208662,297734.501951018,305217.94478377,296935.744470209,306672.583070095,288537.763181953,289629.187380986,289757.241816718,292063.675928563,311557.44255449,286019.331035267,300269.162548718,292951.080448989,297419.105452735,286674.273841013,298547.359181663
"Q8R322","Nucleoporin GLE1","Gle1",0.0322663436536382,6,15,24,28137.7737154978,33466.4001670313,32422.3370493833,29644.0183599586,35163.2603492796,27963.796967627,27540.5430287139,31475.5362975536,41025.0769510586,33544.454238239,34921.0687419365,28769.2332072664,32807.4597262236,31035.730538949,31413.4945756064,29107.2724186889,29310.703793823,40038.2519577748,31127.7560008425,37097.5608755556,31730.1649882265,31731.5910194841,28507.4192550548,34281.2094635798
"Q9CQF7","Prefoldin subunit 1","Pfdn1",0.0167924817568793,3,15,24,373925.682419198,348397.303361601,367882.709906853,353909.350861518,376463.957013142,349605.820490214,358685.90556837,351051.61562483,378133.504916912,366853.920349659,373982.511028763,355084.276057167,368139.996006001,334977.736888803,355175.398978429,339518.783372108,376631.2564791,367786.431576782,363395.843294897,358679.434036194,361413.261982017,344505.761184024,345236.672715975,345242.04844053
"Q8R4V4","Carboxypeptidase Z","Cpz",4.4010237836928e-05,21,18,24,156280.970817131,139822.892702963,132929.48558765,128271.571126176,123101.55496314,129504.347793128,147472.01888723,139924.128954823,135686.767922688,125823.377405485,130528.911141434,119720.836523569,123874.896136832,120372.675881198,144176.10792472,136510.167050797,143577.707427362,147028.753186605,122246.923866623,129237.981902621,126176.239145689,140761.578079592,148546.365119589,142953.452260356
"Q8VBT0","Thioredoxin-related transmembrane protein 1","Tmx1",0.00489101733168948,24,9,24,122279.779878446,136943.274077214,116499.439701589,113689.268319421,112025.674033845,116179.654044147,132396.934536634,129930.456352011,117886.350070537,97677.4094934318,104059.389058003,93565.925694693,112441.225637263,114258.562069409,120821.828965949,129862.450888048,117189.206361041,114836.86583505,107029.341127959,119740.738064301,108655.793576796,121764.101316706,115049.244436087,115815.108232765
"Q8VDD5","Myosin-9","Myh9",0.000305920643905057,21,18,24,25166882.5375885,25529466.0592718,25560546.3121606,25354414.9956091,24859695.316713,25240472.4771784,26045068.8880584,25721542.9510958,25202379.3364378,25232879.9367548,24764731.2452616,25010122.4617149,24838419.9295946,25241291.5435512,25797815.3564086,25785014.0859097,25637009.7490213,25645462.3993088,25114783.7127329,25432593.2583598,25131307.5123839,25875731.1284381,25376763.6824692,26237379.2152309
"Q8VDI9","Alpha-1,2-mannosyltransferase ALG9","Alg9",0.0383259573438217,24,6,24,63238.1009651464,66353.695456139,71145.3897096425,61167.0741156575,66443.4404259974,68342.2202693649,69822.940681921,73909.5004595474,74447.0077078952,70186.9087200248,68416.8458405647,68024.026713004,80332.3182988463,74773.2050321489,82950.3409576653,73314.6590647976,60810.5331917847,62585.3931091071,61260.3556899739,67182.0008953344,68151.7458685914,71331.8937844653,69111.6907004598,70973.0522335216
"Q8VDM6","Heterogeneous nuclear ribonucleoprotein U-like protein 1","Hnrnpul1",0.012805750685944,9,15,24,847560.16061643,825870.250467565,860834.600110318,842887.131821822,848138.045851948,826262.24515271,836033.935428433,827670.481723952,911008.519865523,879233.318759807,910005.061838381,855719.176899265,867866.072539106,838818.484622727,855993.202377308,847611.763318845,870829.421264867,847900.350101245,849981.835003702,846838.352521158,840985.514609971,840625.814409101,830389.694234702,818934.935150598
"Q8VHC3","Selenoprotein M","Selm",0.0153405402307791,6,12,24,121872.280192159,125279.931256603,118833.593509029,126972.718608515,129069.285584461,114848.434538986,121441.596311838,119713.953350594,127769.113908462,124769.526612855,123306.539087893,118135.084734828,121901.102141559,115475.75819531,119379.758131885,115933.090591361,120179.031828794,120800.564808564,115724.909580037,117662.202482525,99438.370461997,106679.801077653,99720.3164997396,107048.206213832
"Q8VHE0","Translocation protein SEC63 homolog","Sec63",0.0412950120962341,21,15,24,662859.817865892,691530.509571002,681663.965293684,602988.698291533,614735.716830628,577265.420924953,678000.943315506,664117.021039398,675928.244475425,660873.782174218,645513.314452451,623037.499013851,669750.649523403,665878.652714488,686183.523027149,719587.658874933,649030.947692505,654466.414068407,622671.083274048,662297.797129798,632949.108956946,676670.632177328,660190.127345338,657901.135623432
"Q91V01","Lysophospholipid acyltransferase 5","Lpcat3",0.0403366150898708,24,12,24,274684.118849481,296241.230676144,279942.318801327,246057.345308222,251640.798046687,240998.196427062,276325.33236946,290420.370403628,280751.506982414,261306.552413903,254691.841752515,243600.24501455,272429.45437008,268246.376339759,274708.392570293,285056.920651113,260219.678448156,252740.073815038,248262.796863157,264318.476248254,253705.314323606,266867.866455948,261127.340125404,250466.891346754
"Q91VI7","Ribonuclease inhibitor","Rnh1",0.0178333012418259,12,15,24,2808480.79720306,2716065.44385429,2776626.93651981,2847452.27937368,2784508.17562901,2801486.12095808,2716720.97658447,2687150.82448786,2693690.49455869,2745001.69885109,2823992.50497617,2828097.26405116,2826979.14920139,2774046.9090028,2761952.98780899,2747189.42432866,2741507.73447027,2799692.42496142,2890441.22855083,2832608.21181555,2935830.12599319,2891121.28108735,2942382.95843706,2921838.50351065
"Q91VU0","Protein FAM3C","Fam3c",0.0237705162105445,21,18,24,264233.668584954,285147.532093045,270769.658590615,240129.085375338,250812.238626326,250114.8171642,283381.637451305,268884.506669546,267670.250074723,276201.403459048,255571.839008292,253867.191673478,256587.191533748,263694.246145417,275298.404689584,277232.645268139,258328.593859769,264980.301005332,261842.094742479,273105.503668972,260720.654683981,280659.90190889,269889.481830782,264898.68552903
"Q91W36","Ubiquitin carboxyl-terminal hydrolase 3;Ubiquitin carboxyl-terminal hydrolase","Usp3",0.0210132596472585,24,9,24,35584.1607901301,38348.3498889577,37302.6709922364,39463.5784799743,38997.108562113,39037.5355998699,38252.4788321979,40392.6511922609,39320.2475662604,39984.7945696049,37599.679736776,37242.1563739592,40968.4142295366,39218.9806974604,41888.4425180562,41670.1673294923,36721.8092577214,37195.195576291,35966.6327733956,36960.6565459797,35739.4913753832,40023.0013160686,39881.9601133091,39567.090525099
"Q91W52","Transmembrane protein 19","Tmem19",0.0188671264130041,21,18,24,61106.2545553247,65677.0625877601,60693.8863007043,55953.8860839346,53818.6807998674,54577.7931560872,59020.3986244253,59406.6138298838,60146.8862610025,56781.905823847,55482.862603314,53669.5085559787,59571.4292071517,60125.9826172743,61839.0818011704,62731.3608208182,57579.7707900588,58811.9489655877,55989.872880768,58721.897648804,51396.6507386897,59120.9649648409,58823.140428739,58241.7188284424
"Q9JKY7","","Cyp2d22",0.0394879997215206,24,9,24,115056.843291937,123026.310914152,128923.247796359,113022.652549507,124077.337501062,117114.939951449,128625.712513518,133454.713133053,117026.492486632,120752.176606142,120111.484288521,122425.422268161,132148.275046613,130575.085896625,127838.633705763,136325.90938198,122540.636083543,128729.39713773,111449.671833463,124149.063622416,121870.852519506,140750.076002139,128259.101557314,132858.697022526
"Q91WG2","Rab GTPase-binding effector protein 2","Rabep2",0.0176918143948135,12,9,24,257398.773044707,256610.838921961,258295.191752479,266237.021365156,264315.737699453,258612.987770822,255964.385677899,252105.410001926,263081.637310226,270670.993148798,264130.386916263,271734.274286702,262762.064993977,255897.309277472,257318.16589642,261007.400741836,255048.371381593,262334.887243948,253431.395970997,258881.691219782,263659.000755877,264589.631672665,256582.928842023,258006.777291196
"Q91WL8","WW domain-containing oxidoreductase","Wwox",0.0306469734849076,21,12,24,51911.3729675788,50924.7655028046,50371.777247606,48854.6864493752,53463.0193022973,51350.8370892306,53929.7803070171,51803.6222923814,50721.7357490909,48086.4271060611,47070.3666615722,50835.6390348309,50851.0069216494,52031.324122747,52351.9840136312,52077.8420508816,51861.8019750656,52403.8174734936,53706.3567875397,59925.1830935876,58231.6605933028,60815.4187441192,60163.7267747343,60241.5878948676
"Q91WU5","Arsenite methyltransferase","As3mt",6.44711779210235e-05,12,12,24,81336.2707804978,80650.0811327045,88532.6969879124,88549.376241747,85900.1286524946,88230.0425155618,81930.6165758516,82622.6717925474,83065.879176347,85480.1860648579,87244.4896916701,87875.3675448822,85401.0191146755,83131.596636264,82300.0464587945,80947.4554455167,78915.9752801496,82918.3948565699,80234.2175804341,84906.1750369716,83433.5937299095,83760.5242305473,82647.5709824033,78599.5473701171
"Q91XB0","Three-prime repair exonuclease 1","Trex1",0.0114078593289786,15,15,24,81685.9063202551,77814.2362804452,84347.1493837231,77078.0243386824,85580.4779233395,71636.3215290217,83198.5280440039,77013.526306783,88058.0780918649,80490.0201224757,86533.1454260326,81543.2805259896,88946.1325660962,86050.3398442783,84511.0539621117,82804.028003103,81130.9200875798,78136.4981336509,82927.7676727761,88767.2092490343,94121.9639686911,85827.825456081,82108.4894953654,85434.2924916449
"Q91XE8","Transmembrane protein 205","Tmem205",0.0430506309732724,21,18,24,81117.2300562148,106499.75393108,84150.8621682015,74901.836862427,79218.6611611279,79562.7689243137,90005.4663996348,97551.7706092565,82754.4381190823,87707.0528308135,78885.4681321869,84755.2061717245,83784.0097073224,91052.7096404915,89897.0084155586,98266.120539045,85036.7264614574,91274.7724608772,82814.4807706479,84043.7093559851,77015.1922029542,92105.3381804619,93269.8918861415,82182.355212193
"Q91XX1","","Pcdhgc3",0.00528928603152112,24,12,24,152090.208100466,150596.161298453,161873.491755463,145398.462391795,153985.679271525,148714.454977329,166054.104176562,160314.015818793,155084.800049586,156704.672124559,147657.209036555,153828.915144505,154514.605544715,163729.335021524,157168.401785214,170795.835999558,159039.211489587,161402.577860643,153152.601624827,154434.806238421,158554.547123717,157960.730862719,156556.275667781,164641.140739475
"Q91YE3","Egl nine homolog 1","Egln1",0.0493926570963459,15,9,24,85131.5651100603,85948.6220037396,86108.4082637325,86977.4487874955,89150.3575739107,86749.4804609499,84885.59581872,85599.3819788621,92198.6917500034,88816.0075267873,91089.9220794479,89079.4354140346,93182.1406493374,85901.4575763897,90731.7859819251,85273.8264023429,83955.7961468242,86179.1609748735,80972.0998651834,85730.40205835,86831.4270166056,88172.5140145971,84770.3407645577,84468.9169523808
"Q91YH5","Atlastin-3","Atl3",0.0455384969997425,24,12,24,1609516.72853687,1774553.92743838,1688605.00393678,1430499.59529754,1480048.14164322,1470192.36478072,1675142.3671746,1737693.85774308,1627803.38109761,1587833.17569117,1543493.3333146,1587253.44308011,1692387.33852473,1762194.97603667,1720285.72919857,1881449.71595068,1656019.71212424,1679856.71038265,1624267.39518405,1740779.35130535,1647546.13837943,1824706.46354436,1780997.80475587,1745885.84080758
"Q91YT8","CSC1-like protein 1","Tmem63a",0.0231870451280094,21,15,24,80950.993634926,78243.7152842091,85903.2718239456,73519.2394151231,78742.3480845233,72650.7239733558,83838.0986524892,79566.8025533282,76358.1888205825,74141.2998237182,73400.8292471066,67072.5614439582,76964.0887237767,75424.2957973291,79789.4474535875,79552.0495371215,68923.1284359377,71521.2167320615,70125.9114833941,73739.5107821385,74646.8697098732,75061.4782417831,78707.3356973484,74423.2971070482
