"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q923B6","Metalloreductase STEAP4","Steap4",0.000699247186068702,24,9,24,194334.438937603,198166.519004514,193590.293661675,203748.071384433,196142.528050184,201360.537975468,221278.763686243,219443.26916866,211456.597731888,214907.709700874,196566.414556695,203196.385898127,209523.587889174,197816.05941201,223035.218657171,222486.186765193,227418.006518931,218335.971028438,203937.312355691,207309.421208405,213494.706830479,205716.246201359,215835.216937491,229839.322882791
"Q924L1-2","LETM1 domain-containing protein 1","Letmd1",0.00293272635024123,24,9,24,46791.5721234596,49343.7975749449,42153.6602361314,49114.7011320711,42986.7373583579,43292.520100723,52146.7091015791,51670.8008628541,50654.4324965916,52122.172907192,45723.0143437134,46777.894121949,47784.6009521065,43462.9534598997,52978.066203521,53121.6392968512,57118.9298882908,52389.4143176793,47400.6902289204,47303.1539023026,49866.6963046544,47418.7471943479,54400.0312111804,54318.5923624383
"Q924Z5","Translocating chain-associated membrane protein 2","Tram2",8.19065246838406e-05,6,9,24,24380.6081653676,24858.8321001651,19143.0860702967,21279.6324050753,19251.7585777393,20996.2925883072,23974.7165823309,24841.3456319609,30048.3277157942,29651.4917933468,26322.5169793959,23843.1439093004,21476.9957892289,24903.1235254678,25674.1369056316,26008.8608100642,25489.0571575736,26654.7977901064,22785.0299000937,21894.0511625462,19612.8251558968,20430.0344544593,21885.1247983299,24188.2218354091
"Q925I1","ATPase family AAA domain-containing protein 3","Atad3",0.000802962058715576,3,6,24,259101.136457392,255648.586073084,228533.392863981,237125.937367276,232625.430305291,228275.786580993,282243.42710721,253911.153567273,260499.605497954,256928.040471436,232463.155951509,238363.870517815,243995.118532301,230981.268214907,255730.761015855,265692.304794971,254814.731496773,250758.918186064,235475.810706262,237420.938950594,244242.468907211,240972.052484794,259217.344247452,246050.898730619
"Q99J27","Acetyl-coenzyme A transporter 1","Slc33a1",0.0026447923761572,21,15,24,65564.7709394273,68622.6293014971,53796.8372147363,60193.5763268566,58030.5055158935,61945.7610438786,70321.0264548293,66935.6095454235,65308.8360107019,68401.2296238003,61143.8928237797,62934.3533696081,64643.0493725096,56598.2019116452,67229.3401484183,66554.6387866905,69220.7553542229,65090.4275040534,62650.4849980947,59912.33239871,71063.2466162518,61886.4195193753,69056.3259803097,69225.4805104272
"Q99J39-2","Malonyl-CoA decarboxylase, mitochondrial","Mlycd",0.00586436857886827,24,9,24,31232.8892656792,31764.0669728141,29922.0448468362,27697.6440119599,31282.3153544216,33126.2091179004,31357.0507484775,29836.5014952,28577.8166433671,32564.3408480386,27552.5279488365,29366.8122744887,31098.2441022336,32752.2267292797,32092.3615500395,35532.087873637,33250.1525100848,32396.9115557508,31631.3500956926,31221.6037927884,32957.1437137955,32659.438386956,33387.0246307276,34595.8946504125
"Q99J77","","Nans",0.00104525950239042,9,18,24,1077498.13553654,1063121.86701167,1133977.04608583,1098814.71629531,1109128.73010893,1138808.09854606,1103332.34284393,1082374.91073749,1073061.02324558,1059702.60281328,1122450.90938121,1107334.86595448,1092909.12334701,1100966.76396061,1096753.87167881,1064736.29120279,1097790.25362412,1073817.87746845,1160309.32248865,1120962.30132734,1125558.57670438,1088644.17325663,1102675.46673821,1095814.69163201
"Q99J93","Interferon-induced transmembrane protein 2","Ifitm2",0.0477325613349139,21,15,24,83127.1361723219,79273.4564160203,79924.1530228137,79535.5440971708,80267.9963479181,85471.6882253336,90544.1148339267,82764.2444048543,86373.0568133292,82711.5468989173,81220.7641396047,81920.528918001,82588.3377019494,77358.7324456357,89913.1943846985,90907.7412303004,97788.3143751638,88101.0191013643,87029.1926784473,85835.1058859302,100039.436747002,76228.2761787331,101041.593854495,98932.1909904919
"Q99JR1","Sideroflexin-1","Sfxn1",0.016995322871861,24,9,24,415379.044314538,444058.872940573,387487.61408048,432301.019636307,410847.586504738,398317.310268064,439650.25872511,444976.413125102,450659.392041163,471638.453138679,421380.861734644,433847.02864639,445743.906029827,429597.452553533,477789.922409081,472270.849569285,451076.532613177,446530.862494335,436713.355558637,423807.969147885,448981.752504945,433064.218836585,461205.625630774,459487.047570754
"Q99JT9","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase","Adi1",0.00353548331819426,15,9,24,243665.332041118,239643.891452052,260262.920979637,249610.188512318,249947.211788518,242048.314774322,238234.85926505,233169.789070314,246577.491489432,233416.389401748,266914.266010653,266216.190702826,265549.994236789,241053.419041589,254486.898083715,227548.704146755,235373.086551633,238062.94893739,241354.456034481,246144.16658735,249845.873495034,243809.234190013,241777.990455282,244459.730612766
"Q99JX4","Eukaryotic translation initiation factor 3 subunit M","Eif3m",0.00366318366726206,15,15,24,717775.248439377,709019.3345386,737867.78612505,756827.652739899,747505.014812978,722033.659439907,726194.226821351,729570.472698037,708073.527081362,702715.860464177,729996.786100271,725610.013035398,721423.569709936,722469.48621173,704796.499553451,712639.932213948,686381.279132784,665202.018535414,705882.937093746,707034.365011792,742843.966190442,755731.866809687,717297.783425292,724927.409175295
"Q99JZ4","","Sar1a",0.00042288648287251,21,12,24,982073.565857352,970058.709124717,920334.472040713,977298.538059586,940228.917546868,946224.854519449,981894.660611728,957754.504747475,992375.607554602,960986.563544282,959552.3373908,964438.719667012,969101.956666825,932029.898091844,1025205.1942259,1001421.03358069,996045.065139014,922828.659108813,929646.055641806,938025.376618495,976555.071573508,1000673.49338913,1002663.98734621,996811.986177664
"Q99K41","EMILIN-1","Emilin1",0.0229661882851438,24,15,24,1594752.72702076,1677210.79684977,1476775.85001371,1771555.37766822,1519574.17288842,1422002.82684382,1927907.55726224,1892220.77868483,1796644.70042245,1862907.379227,1690315.52261535,1711525.23555023,1731766.36948582,1666089.69841023,1958550.32268589,2019331.23724705,1996476.58621115,1978638.08704364,1988914.35810068,1829286.65161654,1741438.15552309,1908306.9120312,2015361.31077428,2239898.61548973
"Q99KG3-3","RNA-binding protein 10","Rbm10",0.0474140661370711,3,18,24,234514.250247535,228880.46138863,236847.781308177,228835.164422899,235251.779238021,228039.952802584,221259.980846944,220747.745466113,231280.997260573,230372.63138646,228424.080486176,228928.638922925,229410.155807568,228175.236225184,219407.83018598,222541.996642608,229464.931638887,228240.264347707,222606.690114877,218349.625557046,216305.051697369,217498.302925772,225812.501438273,215560.285812154
"Q99KI0","Aconitate hydratase, mitochondrial","Aco2",0.00103676980466244,24,9,24,3717725.77148443,3754813.43572891,3635131.87414648,3834964.48768742,3724256.68367236,3625311.23472822,3854662.04183587,3845841.33470081,3813545.88982028,3827988.99172765,3702682.25543044,3766053.41810961,3826530.62472631,3733073.32053687,3927578.88279377,4048346.82545074,3833745.03951075,3924031.85237465,3748937.65758507,3681204.66707642,3736928.35340786,3823480.18600269,3898365.23035561,4082476.53282109
"Q99KI3","ER membrane protein complex subunit 3","Emc3",0.000655544236939408,24,9,24,224399.37312417,215773.045919875,199017.986934282,218290.975270544,211316.937316965,196299.714757887,242864.727379019,230235.199296796,222537.500956161,234691.095198587,209961.361111168,215686.8008159,221150.778204915,196401.384360791,237161.120939913,243921.792825145,230670.695253976,234547.718995332,205529.866457804,224402.23295517,223588.20352519,226663.997390884,224869.804990928,250586.285625775
"Q99KK9","Probable histidine--tRNA ligase, mitochondrial","Hars2",0.000305920643905057,3,6,24,274311.497983642,262907.389027846,256772.533587171,259530.931640698,255350.106447459,254439.580123098,273058.861384597,262325.261681402,265806.558040028,259670.979540482,236628.749682618,244238.45220232,251500.644217094,231354.382528763,268449.554074801,262443.118751178,269834.27348158,265362.881531706,237678.905614237,241483.342568939,242334.330655245,247547.993745429,262911.917797883,255983.988207043
"Q99KQ4","Nicotinamide phosphoribosyltransferase","Nampt",0.00724595160250293,9,18,24,1131109.89888913,1102659.150412,1186421.83350305,1151356.71326293,1174104.86564246,1177122.49987807,1117464.24590029,1124480.33165302,1150271.11067157,1158893.64206119,1223280.5696585,1213159.84995812,1203501.31079689,1242516.77434248,1183309.08456545,1168699.82173979,1117358.18976781,1129564.22558813,1175170.29430708,1185537.46193,1158856.31194545,1178418.27699936,1168529.86186893,1169193.05829989
"Q99KR3","Beta-lactamase-like protein 2","Lactb2",0.0192212209096671,18,9,24,217918.813739534,236670.583865041,226767.463678239,225982.745184473,225766.342910425,234065.146338896,223308.35063399,233425.504257853,221405.76276774,232740.483969798,233417.815612803,236083.044732643,238626.56145771,255249.885440623,235257.102000476,233241.695152808,229069.709120954,236632.658555584,229596.783383624,252008.880271317,240257.011394642,262955.804284449,236130.151751239,243014.953727391
"Q99L43","Phosphatidate cytidylyltransferase 2;Phosphatidate cytidylyltransferase","Cds2",0.00730552232792682,24,9,24,307291.29981256,303853.41361985,277822.227188531,307355.932338685,286754.216937154,283607.88490459,348677.738846519,339452.282132794,305792.820256971,325160.024149866,301704.571853242,311365.256771419,320584.769451238,294698.464729517,344519.897713612,356059.366321685,362172.835112532,337233.586493358,330393.046803515,332028.304198008,347814.236396837,339999.438894203,361967.123840676,377692.914383283
"Q99LD9","Translation initiation factor eIF-2B subunit beta","Eif2b2",0.0020187532746724,9,15,24,178280.805097005,171397.705230277,175037.480907159,163076.759901763,173077.086779462,175634.058843393,167695.731998347,166856.548364874,170972.216547602,170569.26944978,173450.228566496,170745.543068607,168164.371810678,171069.26330443,166471.168694199,161654.825977527,165377.01460241,172343.624945994,176039.463292523,174519.987446739,173895.34731203,165631.571007959,168256.921971051,164259.434689403
"Q99LI9","Polyribonucleotide 5-hydroxyl-kinase Clp1","Clp1",0.000973935271046538,15,9,24,24255.6489037322,24926.4967290487,27175.3803378746,25523.4563309988,25780.4967919527,24184.5110038664,22877.4689651128,22633.6243671112,22430.818516112,23998.6798586686,24046.1203857885,24421.8409491476,24780.4035694273,23636.8748432847,24256.276055749,22452.4905697017,24618.7635795548,20931.9488941747,22966.0458065043,23005.7029134534,26907.730079972,23649.0332400639,23112.7104630095,22796.5630249153
"Q99LL3","Carbohydrate sulfotransferase 12","Chst12",0.0407219997128181,24,9,24,52518.9898503421,54978.6802781261,53656.821544291,55265.1479672085,52850.5588692052,59353.2304245257,70314.2693382578,61228.2932263167,59976.8798661818,58971.7781727004,57423.2410447754,58258.9754876038,59056.5446411242,56795.24590649,60541.5910115665,67447.3281287269,55326.4989668143,63657.7813635056,58526.751564416,59120.6768651988,61368.1723230708,55222.1316246165,58553.7005473849,62456.155933302
"Q99LS3","Phosphoserine phosphatase","Psph",0.000883204557669174,15,6,24,143785.386501503,142352.247089143,145654.144386877,152415.200998906,147470.318134631,153413.452384728,138856.881007505,141399.234571191,135454.120669234,137958.686690433,138837.566360382,139249.518082861,139642.657302392,142123.790556238,134404.741067635,133145.908418697,136411.046474041,136518.956586972,144194.9504447,146706.307287932,152000.541434976,140044.697657437,135845.45067686,137434.773236272
"Q99LT0","Protein dpy-30 homolog","Dpy30",0.000633692762374761,9,15,24,291297.537721491,277184.722605928,290857.750175932,279593.752860587,274414.216303291,280466.530488734,254209.474604546,254974.345552194,265017.902276259,245250.194501534,268089.332868155,263400.172511161,258925.150943314,257916.062044433,252939.032523343,236561.45243903,256015.305865911,274962.294568511,284918.107982522,259124.275850453,267169.145611742,242829.236461987,252500.19569951,253789.278812574
"Q99LY9","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5;NADH dehydrogenase [ubiquinone] iron-sulfur protein 5, N-terminally processed","Ndufs5",0.0026447923761572,15,15,24,180599.272246781,176299.335932931,181222.724607583,175746.364027958,187843.6775903,184733.385127181,183977.442486212,175260.523221722,174660.674120977,174588.442266062,178024.199698634,180107.191973762,182095.060727909,179462.090010793,179888.253833049,182550.940298408,175513.990899217,176364.69576939,185893.33540189,188747.890689011,186801.089561627,192617.602786142,183651.617281756,186060.629417944
"Q99M51","Cytoplasmic protein NCK1","Nck1",3.14062599233662e-06,15,15,24,431444.068748339,431853.653349379,451520.302049564,443762.702557887,455337.983610901,458606.636546207,447985.829937628,451339.427728805,434397.618205115,431839.496464073,460540.981318252,457518.551638824,454634.146548569,458156.178828504,453376.698300182,451937.015874602,433094.62937445,435772.76787448,447950.242097277,455151.039482971,459754.985860026,454333.189113837,442726.279183177,440045.105090313
"Q99MD6","Thioredoxin reductase 3","Txnrd3",0.0081807273292591,6,18,24,93689.9689682851,94830.7214080459,89529.5123972113,87597.4464011442,86567.2280423362,89211.7399609349,84078.2549346593,83801.594355925,83284.5608381888,87607.6353378592,85775.9303364951,84667.5633060933,83609.8118136029,81151.5161495877,79996.060920751,80480.9871473285,83005.056658058,87120.6371983047,82583.4902458834,88921.6960298369,85922.4886718591,86519.8962925458,84533.5279391797,82200.1675763648
"Q99MR1","PERQ amino acid-rich with GYF domain-containing protein 1","Gigyf1",0.0385279841781453,18,6,24,66556.5544367386,69945.7883329096,71250.0500050779,70996.8538914951,69453.1751023634,72516.5799315859,69169.8332395106,68733.0968586431,74919.676910908,65069.6111102833,83164.7926966206,79073.4044266842,75168.8566278251,77899.6212499183,68197.5064032391,67445.6058839181,69821.3885578141,71239.6102891369,68206.8603146347,74511.9802170595,73435.8536294502,75269.8217803246,74937.0357122624,70818.0604147568
"Q99MR3","Solute carrier family 12 member 9","Slc12a9",0.00730552232792682,21,15,24,245589.501940873,265941.783983141,225587.605710092,239273.271399625,237421.733804634,238584.274157134,267947.92211293,260370.010247978,252981.818137836,250203.145803591,239337.710127589,248145.788997841,256551.631390686,232855.605220408,268926.875900278,252915.74917194,260229.756076608,257442.703984972,252580.063922054,243105.073143229,264345.897838179,249938.558151027,258586.114282454,276269.208670086
"Q99MR6-3","Serrate RNA effector molecule homolog","Srrt",0.017892999873814,6,18,24,946761.308608383,931253.110758125,947464.735946276,902494.686968694,908079.224293907,915588.4752298,901293.555230378,886380.143280498,917426.574779285,868518.186368152,899878.070773193,895463.266177827,891250.071431219,867518.865491213,875834.412772974,839120.939771152,901571.208774426,932199.57172387,904874.185991554,903682.082434885,855598.007655276,842198.512088816,887137.15975689,843908.507029192
"Q99MV1","Tudor domain-containing protein 1","Tdrd1",0.0331001620235009,15,6,24,116874.809292866,106194.808817049,133116.435575075,119787.67352216,129156.243818632,126338.09773598,122847.550052528,129041.10910553,112388.319382757,127003.209517785,123502.802692712,118841.514576897,114393.092415111,128458.295301592,93919.7301509341,102371.795193859,110564.345737324,115583.983125502,130112.593202502,116918.79197756,138664.832398804,106055.294174639,110415.735696551,109561.202312732
"Q99N57","RAF proto-oncogene serine/threonine-protein kinase","Raf1",0.00637768593865484,24,15,24,51889.7330565601,51617.5459216008,48595.3532028618,47501.9909069378,47406.9059620236,48872.3508235186,50741.2642107911,50032.9408288528,52333.9717187131,58529.1974846481,47777.5246545679,49696.1776443062,51527.211956768,48677.5072715132,55580.3277379167,53950.7067189911,50491.998766704,53381.1785296409,50085.0695612954,52912.8194053605,47506.0258454312,50187.9363165268,53128.7724038336,54065.3467430685
"Q99P72","Reticulon-4","Rtn4",0.00106429196789677,24,18,24,1517635.50249128,1485657.62718681,1363548.46514654,1523666.10907419,1385981.30647027,1363541.4267375,1582548.59550861,1566903.46453788,1442901.06101118,1570839.57159026,1410739.47616921,1407684.50448822,1404769.04348438,1422349.58848902,1460899.63613616,1508666.62088732,1495369.24282487,1443577.7673874,1444711.38772725,1365543.35065447,1469069.34452162,1356335.07784317,1462441.34261746,1527409.19280344
"Q99PB4","","Maged2",0.00515767609507281,3,15,24,375080.259741633,365348.933176533,342751.292754376,323855.221380921,330271.731669292,336143.776593266,333130.832366672,339961.085224344,329203.452962111,330690.980763613,313814.539389022,310416.972802347,307174.562094235,294577.269914089,313302.110608978,306320.686900945,339637.35643338,340209.694768783,326983.146983777,321208.649320718,304245.399796176,295585.24327282,311526.67359395,289908.989051708
"Q99PL6","UBX domain-containing protein 6","Ubxn6",0.0487081681890366,18,9,24,195838.201334933,198629.481285469,196131.839804789,203088.15458921,201917.671502095,208073.632270388,203825.044410089,202473.619998894,200290.396895816,204293.12181594,209177.91820273,213043.440586918,216732.437064599,217133.065112286,214293.669802642,206636.034869948,212477.812915748,211946.548611146,220002.576812423,230652.110571509,212613.172779737,215532.042700041,223948.663725603,203034.258518987
"Q99PT1","Rho GDP-dissociation inhibitor 1","Arhgdia",0.0200166795638771,9,18,24,2182078.86259894,2196820.5096548,2290715.45706686,2284943.31567145,2316304.01186606,2330368.14981127,2140728.6252879,2242335.41724159,2228557.63274283,2163001.43849939,2375268.37430023,2335165.36326853,2296893.72706082,2419633.00330673,2247089.37610439,2213774.42872977,2294304.7597786,2331941.89424717,2418976.05284195,2371201.06046542,2315029.70883093,2366417.02271621,2293184.35437339,2301432.6012153
"Q99PU8-2","Putative ATP-dependent RNA helicase DHX30","Dhx30;mKIAA0890",0.000195304345333947,3,6,24,239920.762778514,233856.740256683,215551.706539406,215905.759051876,212917.166631822,222407.159043088,241334.430441544,231384.988764106,225378.450602379,226025.569126061,203962.681401744,211613.67250806,218915.267593221,211100.470955407,221977.202105648,229586.842760345,230148.154980743,213348.282565098,206073.084289042,210239.824492678,220442.183507905,216412.012245737,222144.374664077,211612.453656319
"Q9CPQ1","Cytochrome c oxidase subunit 6C","Cox6c",0.000136517385149377,21,18,24,361638.549041519,377023.897225054,297718.754531706,342612.037409449,304815.988953564,305421.795400189,393327.045610401,372535.98200959,379135.219009783,384557.679758165,347408.506776975,353565.48050617,359441.285156296,331007.944399052,388861.135835423,387435.264810074,386775.644964137,376952.579707457,364547.734960512,334883.664302053,349660.782364515,341511.386481136,387234.395003131,376163.89080446
"Q9CPQ8","ATP synthase subunit g, mitochondrial","Atp5l",0.000143518380290014,24,12,24,397621.024221975,388342.66514212,340901.640642632,384538.139713084,356583.53029723,333934.811343462,432589.90492526,414311.691706978,402212.833397528,411648.357653521,379647.400823781,385298.208855762,390690.962759167,374519.803182391,429745.260705374,448225.915507009,427130.652490257,394587.519360148,399764.51892318,386468.488446749,422669.530771432,400551.287486876,434638.858601793,437779.468075451
"Q9CPV3","39S ribosomal protein L42, mitochondrial","Mrpl42",0.00730552232792682,21,15,24,17482.1420301189,16571.4881714082,16620.3622359805,15794.7538757162,16859.2296020661,17973.3400204429,18258.9721086425,17322.3300279945,16565.6360346559,17361.5484419854,16331.8447566774,16488.8651682191,16638.7149653567,16071.1022751235,18255.7036642097,16428.9989689548,17322.3947254544,19520.8223546116,17007.0479422559,16375.6001208578,16505.9481424021,16630.4102409819,17350.3579298159,18696.2737790523
"Q9CPY7","Cytosol aminopeptidase","Lap3",0.0239116402882597,9,15,24,1898106.10191817,1854957.54230677,1962464.9880508,1865881.82213664,1904585.39523064,1867013.39813998,1829019.60377696,1828027.75833258,1848990.99717561,1803342.11559192,1895442.57792826,1872591.6062564,1850784.16456265,1896066.64944145,1781450.59960163,1766841.81603534,1759106.491886,1813520.01727536,1862248.39918794,1804762.81953773,1760437.40244944,1782019.63077861,1784188.18120564,1762619.60768686
"Q9CQ45","Neudesin","Nenf",0.00586436857886827,9,15,24,355569.751338377,358763.200851511,365422.781305039,360649.703775724,370868.963208263,358183.786487759,364184.464808768,353819.94505344,360100.693956441,348733.202967459,377902.991518207,374591.147172543,371430.544047915,348350.282982983,365272.855581307,345206.819321726,358964.859472749,372481.780137266,374365.333652565,377274.936474891,372447.345934134,348785.84641184,365279.549798335,368254.234194584
"Q9CQ60","6-phosphogluconolactonase","Pgls",8.79736746604214e-05,18,9,24,949181.946063179,952326.362275522,1011263.91716211,998471.703197428,1039682.19642864,1042576.18267575,963606.7723697,994416.13851382,995610.51857964,1001936.52359338,1030612.67225651,1040863.89134261,1050646.97040464,1101050.43946617,1040512.98599219,1048516.09989996,1015722.99517981,997238.801506708,1031163.82658406,1099043.28516519,1056273.63275769,1275071.36694168,1051948.02811671,1059789.27246436
"Q9CQA1","Trafficking protein particle complex subunit 5","Trappc5",0.0351241956225108,24,12,24,63355.7530277366,64570.8023022964,60382.1986265369,58031.9161650791,60301.9146355765,63629.3320600754,66364.696720461,71900.0023588247,67696.3644221602,66378.0884510142,68372.5693301823,67570.2730780148,66804.6151011241,63264.8589200476,77293.6892375549,72216.7082327465,73714.3638725738,67649.3382050048,64139.7317607131,66249.6907000515,72236.0690741705,71904.1209389088,69161.2377291253,69725.2745730558
"Q9CQB5","CDGSH iron-sulfur domain-containing protein 2","Cisd2",0.00126576290267188,24,18,24,174778.696340054,173866.85508037,149948.643380185,163804.669066898,151703.391244511,153048.089519339,191429.714556179,170286.162259542,173072.579545208,169187.212200202,155555.428953864,157365.965855574,159093.82139211,134399.080901868,171448.25169145,169324.201672883,169293.175913742,160596.134244956,157822.65698006,155806.501286418,160938.656199004,156124.878133155,163890.382998299,170113.550674072
"Q9CQE7","Endoplasmic reticulum-Golgi intermediate compartment protein 3","Ergic3",0.0119498363942772,24,9,24,198041.157535962,209878.610445079,184697.758788006,211530.626694866,190006.431504685,192523.593321683,229802.33032735,220259.368789924,215048.127395861,223785.376693513,207601.510476851,208421.393759648,209203.835624354,193877.319443167,222657.804970422,233475.153821487,221397.378330325,218167.424030814,198154.177783726,203003.631346315,215676.771043987,225996.256238216,217226.812940797,215561.181655135
"Q9CQF3","Cleavage and polyadenylation specificity factor subunit 5","Nudt21",0.0455384969997425,9,15,24,618973.749540359,602261.258382251,629605.671759458,614863.570908819,611251.334915174,600898.176758111,564008.530754394,575216.364326478,559040.796961714,555576.605719433,584652.744989223,579346.217722594,574282.022395363,579971.886312846,544958.409335335,542359.87617076,559582.04524249,557231.519458357,569487.305559049,569567.187978921,535873.495805756,557814.165629556,544569.495565085,522728.253060241
"Q9CQM5","Thioredoxin domain-containing protein 17","Txndc17",0.0493926570963459,18,9,24,248540.434357687,255346.260670015,273302.620352365,263339.07981883,270054.96874637,280143.079256312,252096.018523666,269286.662996484,267790.329908251,264484.703610941,271982.128107059,267183.434976725,262603.882643077,281254.80763924,263603.444327192,267073.235287336,248368.938379373,257896.278478949,268380.981609263,268646.842968107,267248.082124457,267546.131931756,252753.182464542,256567.637342636
"Q9CQQ8","U6 snRNA-associated Sm-like protein LSm7","Lsm7",0.010771015157903,9,15,24,58584.0973320358,65612.2313757191,67667.5472923631,65050.717403385,65646.0987929126,68191.7125761535,63383.4879149507,62908.2058136316,63251.2081010962,64861.6939934918,68255.8067344741,67770.303943266,67306.9724944566,66431.2939159582,61548.6255599028,59658.0847779979,60000.577575145,59772.5797014661,63298.1190078391,62629.9277913469,61561.875115711,59047.1097672178,58378.8858892315,59323.7034448282
"Q9CQS8","Protein transport protein Sec61 subunit beta","Sec61b;Gm10320",0.00139817309992927,3,6,24,142439.905335165,121490.110782394,116120.133007665,120614.828926322,111644.306626396,117903.272799912,146633.106633076,135821.872144491,135052.329672078,149119.575571977,114595.235595469,120843.628837598,126806.678167146,114619.438698476,134298.899436997,149857.172787738,136677.381689101,111882.501830928,105825.568516407,113186.352581826,127851.22571538,142853.412986374,126433.431501131,124432.025958859
"Q9CQV4","Protein FAM134C","Fam134c",0.00887720428639351,24,15,24,15140.1317612143,14975.5874214031,11846.723528881,10976.3731746763,11682.9702212483,12986.1497161833,15752.0288455418,15832.522008312,14974.0322441641,17054.0469170977,14666.0747656663,14458.2833868435,14259.9811683113,13633.1422050382,14669.1391341807,16032.0249089069,16113.1129523293,15498.7304543026,16942.120908574,14486.42646449,14670.5690285292,16506.530019241,16890.9617167221,15198.0316091821
"Q9CQW1","Synaptobrevin homolog YKT6","Ykt6",4.34430103633684e-06,6,12,24,524380.2573417,531421.105507787,469366.195577577,493024.129055943,461521.238246409,458751.026905014,509715.29401664,494989.641793475,490024.235555547,512040.927703778,465937.459013249,461837.429534341,457924.63514258,451386.588800157,479135.451731487,486260.746178255,517509.601293847,505649.049114405,505612.888261828,475914.778790793,483222.032215244,450882.88102629,505037.908599186,487376.368035258
"Q9CQW9","Interferon-induced transmembrane protein 3","Ifitm3",0.00018017241687514,21,12,24,130317.666952859,127566.307042255,127842.272432636,128368.645915189,132969.82925216,143915.224799808,151996.40543919,148595.374044892,136493.679744991,141346.896854505,126806.540281943,139669.834068068,151945.702825807,135795.677826571,155406.867698481,153877.052228364,158445.960744999,139263.316839451,137855.092279756,139461.004317752,156852.798112027,159510.298993766,159956.88146591,153969.873799222
"Q9CQX2","Cytochrome b5 type B","Cyb5b",0.000128942355842047,21,15,24,120350.52231886,122633.959386839,106273.615063525,114989.891495379,116639.562722886,118517.831276927,133982.007348141,128652.871468733,130940.595403107,132254.405258681,117234.471779857,117431.514687979,117619.559283708,109817.346051509,133443.196110904,125419.850575914,130494.68540511,125312.045010356,118869.259026359,123999.930182301,129751.379882961,125825.527822296,135067.243809912,132341.643629447
"Q9D6T9","28S ribosomal protein S36, mitochondrial","Mrps36",0.00117439113698954,12,18,24,143269.598006926,133991.875372206,143572.715328158,150311.391962106,145540.437201738,148811.926522591,148864.172594937,150097.970018513,143819.203986883,140058.759460746,147278.331497045,148544.746284052,149753.328003217,145360.488618122,142715.674519384,145767.027283833,136232.714633876,140849.422115814,142601.413136253,148158.783174108,147106.190470096,138198.781908471,144189.315892053,144865.661013971
"Q9CQZ0","ORM1-like protein 2","Ormdl2",0.00528928603152112,24,12,24,34002.3524794694,33970.305015094,32734.3066742077,33017.0838334804,32601.548794359,37124.9416035484,36360.793863222,35980.3583601255,35395.6098581454,39530.8203587925,33196.9973377417,34525.8396367842,35793.9980053953,32992.1053597249,37092.926639308,38661.5640838911,39040.7927454281,35478.981637045,35270.5768745068,32985.3780843822,37281.1966788939,34360.7895817635,37382.7968002413,37691.8645887089
"Q9CQZ1","Heat shock factor-binding protein 1","Hsbp1",0.011836272381858,18,9,24,316604.804675543,306605.541234408,352390.034525191,332885.654392223,345913.191098756,352429.911539332,318492.506287488,341139.960039382,325900.192270755,333915.256287976,332150.408506933,331454.579590453,330790.526930336,343388.965667332,329056.36054573,318168.353597858,320297.305060506,326739.409849977,340991.80639649,339204.83640844,335663.404236408,332405.258611422,333408.40205922,322109.013539517
"Q9D6H6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","Ndufb3",0.00676788539593196,21,15,24,148837.255711444,142495.954092585,127787.81676586,139187.705733531,143609.707271383,135784.603723959,154364.209663102,152082.020371879,152293.581630635,170445.655213266,144146.723486002,146206.393403399,148172.004856471,140621.513216019,162605.28461403,176939.966777112,166144.404211438,150864.659286075,150184.155490942,147113.199109408,150251.85265849,173044.216691157,166727.555567087,161653.9887052
"Q9CR00","26S proteasome non-ATPase regulatory subunit 9","Psmd9",0.00195566723483888,9,15,24,361984.319903873,366629.003949973,382911.267816784,377495.928614736,383436.258912988,389218.388976946,359358.666578284,367756.420863501,393721.566756427,377036.016702628,389679.443750657,386307.433684676,383089.412413607,382076.360198984,378347.65480256,365280.643805477,377763.707945922,379121.960438902,390737.174168801,389753.879762345,376909.456965701,347753.353654176,365369.954687517,361616.203391439
"S4R287","WASH complex subunit CCDC53","Ccdc53",0.0442401584856647,18,12,24,157712.171747294,145991.235269989,162444.766753714,157668.030553581,160438.11825639,157020.829717531,153351.180680368,155222.331080929,160197.569463385,154244.316613281,169710.775766497,168124.651536006,166610.960469728,167121.864504413,168084.597536288,159104.339037793,165434.298616796,156671.125178859,160416.008805011,164119.166615125,166845.358037539,173323.925991169,168956.317346288,163638.23656577
